,Tweet ID, User ID, Bullying_Traces?, Type, Form, Teasing?, Author_Role, Emotion
2846,108312542304153600,61933836,n,,,,,
2847,104013587844046848,288004933,y,self-disclosure,other,n,defender,anger
2848,101527990017589248,61719772,n,,,,,
2849,103632437111832576,152417782,n,,,,,
2850,104025758707617793,70514696,n,,,,,
2851,106388416647802881,70813557,n,,,,,
2852,108044553654771712,242592973,y,self-disclosure,cyberbullying,n,victim,none
2853,102337877526056960,353365965,n,,,,,
2854,107475951750873091,284400309,y,report,other,n,reporter,none
2855,108552874237239296,103630513,n,,,,,
2856,108806301961818115,280965469,y,report,other,n,reporter,none
2857,102103866476199936,21253586,n,,,,,
2858,103843393859354625,133238102,n,,,,,
2859,103921548586516480,25561593,n,,,,,
2860,106030065162256384,212639248,n,,,,,
2861,107279214864109568,237053845,y,self-disclosure,other,n,victim,none
2862,107862855491141632,334199861,n,,,,,
2863,102219951900868609,311504448,n,,,,,
2864,106149148411174913,40830229,n,,,,,
2865,107585610952351744,360603888,y,self-disclosure,other,n,victim,none
2866,107996282349555712,110576201,y,self-disclosure,other,n,defender,anger
2867,102304404266418176,240412478,y,denial,other,n,bully,none
2868,106615039573762048,37970125,n,,,,,
2869,107519236699721728,302824059,n,,,,,
2870,100257147069272067,201937999,n,,,,,
2871,101448269154103296,171230277,n,,,,,
2872,101701338685124608,346521043,n,,,,,
2873,102953204014256128,20564987,y,report,other,n,reporter,none
2874,106231369943891969,267508000,y,self-disclosure,physical,y,victim,none
2875,107152829654896640,230805138,n,,,,,
2876,100290375868096512,299899889,n,,,,,
2877,104255076264181760,122095830,n,,,,,
2878,105597169129623552,268499847,y,self-disclosure,other,n,victim,none
2879,106732953836597248,336293507,y,self-disclosure,physical,n,victim,none
2880,107098758818443265,197499337,n,,,,,
2881,107495646734458881,356008502,n,,,,,
2882,101392727643660288,344104676,n,,,,,
2883,102066433034436608,200244104,n,,,,,
2884,107062021568204800,59975780,y,self-disclosure,other,y,victim,none
2885,107686754479386624,94666504,y,self-disclosure,other,y,victim,none
2886,107970256206692352,78485050,n,,,,,
2887,101787118241722370,279709879,y,self-disclosure,other,n,defender,none
2888,102356760471420930,257497228,n,,,,,
2889,106170496894251008,33204215,n,,,,,
2890,106190028098646016,176809659,n,,,,,
2891,100086115414982656,248719348,n,,,,,
2892,100374681630146560,99525691,n,,,,,
2893,101352970406465536,232064074,n,,,,,
2894,103284704618356736,138914204,y,report,other,n,reporter,none
2895,103933415652466688,136654436,n,,,,,
2896,105310544646520833,189981186,n,,,,,
2897,106096546810040320,22231155,n,,,,,
2898,108288257212694528,327042209,n,,,,,
2899,109028613566898176,251666178,n,,,,,
2900,109057129645735937,365202825,n,,,,,
2901,103919561526620161,52775012,n,,,,,
2902,106035156841807872,196437279,n,,,,,
2903,107138720284672000,71130476,n,,,,,
2904,107777732586389504,184568403,y,self-disclosure,other,y,victim,none
2905,107855310655471617,73212035,y,report,cyberbullying,n,reporter,none
2906,108900564821213184,39158988,n,,,,,
2907,103890579863244800,311679052,n,,,,,
2908,105100403774992384,320321039,n,,,,,
2909,106194654499831808,52269086,n,,,,,
2910,106573130159493122,161483637,y,self-disclosure,verbal,n,bully,none
2911,107616675578384384,254542764,n,,,,,
2912,108571255938105344,164777283,n,,,,,
2913,108607184530718720,155891144,n,,,,,
2914,100267552793563136,150517846,n,,,,,
2915,107531622974361600,156518313,y,report,other,n,reporter,none
2916,101667584021250048,299373917,y,self-disclosure,other,y,victim,none
2917,101891119629078528,35286418,y,denial,other,n,bully,none
2918,103614286663913472,139355908,n,,,,,
2919,104409105116049409,118208929,n,,,,,
2920,108154783357079552,220994503,n,,,,,
2921,107339514028097537,263426889,y,self-disclosure,other,n,victim,none
2922,101753138431791104,259000525,n,,,,,
2923,103515447084855298,269371189,n,,,,,
2924,105888857517600768,89621208,n,,,,,
2925,108414821288001537,186840075,n,,,,,
2926,103006224936734720,111201163,y,report,cyberbullying,n,reporter,none
2927,105663951106355200,38875413,n,,,,,
2928,101495082951254016,232087446,n,,,,,
2929,102690098658803712,92935811,n,,,,,
2930,109002862088040449,336971657,n,,,,,
2931,102176620395241472,332065393,y,report,other,n,reporter,none
2932,106136645832671233,72119396,n,,,,,
2933,101464067163684865,42261692,n,,,,,
2934,103137542873944065,159316410,n,,,,,
2935,105698738944745473,97099573,n,,,,,
2936,105771992212439041,245899498,n,,,,,
2937,105787093522984961,238798421,n,,,,,
2938,100636191321362432,195446536,n,,,,,
2939,102521688901693440,283241426,n,,,,,
2940,103865787793678336,231211457,n,,,,,
2941,107909344481378304,142891730,y,denial,cyberbullying,n,bully,none
2942,101353743257317376,245543122,y,report,other,n,reporter,none
2943,101440178899517440,95583561,y,report,other,n,reporter,none
2944,101579588592865280,327717269,n,,,,,
2945,103167443362525184,234396951,n,,,,,
2946,101766168569843712,222503011,n,,,,,
2947,102448065885126657,133665934,n,,,,,
2948,102853272422989825,251984180,y,report,other,y,reporter,none
2949,108697105987670017,93968197,n,,,,,
2950,101411966098210818,280099799,y,self-disclosure,other,n,defender,none
2951,102489792058626048,93907655,y,report,other,n,reporter,none
2952,106323371914043392,255943367,n,,,,,
2953,108790276310581248,264882893,y,report,other,n,reporter,none
2954,103617692287766529,75449143,n,,,,,
2955,106516989027160065,222550832,n,,,,,
2956,106911455961563136,204569515,n,,,,,
2957,106923944958894080,52654336,n,,,,,
2958,106934596045778944,274151457,y,report,other,n,reporter,none
2959,103878274890993666,90205705,y,accusation,other,y,accuser,none
2960,106552310720761857,269126488,n,,,,,
2961,106915235427917825,53378105,n,,,,,
2962,101365978776076288,57973739,n,,,,,
2963,101435958003630083,276689075,n,,,,,
2964,103601787939991552,179707102,n,,,,,
2965,105397178066927616,245063015,n,,,,,
2966,100228458969440257,84305958,n,,,,,
2967,102835471389966336,75863908,n,,,,,
2968,101722169201012737,271184450,n,,,,,
2969,102932004286382080,237988018,y,self-disclosure,other,n,bully,none
2970,104922628887822336,232664105,y,report,other,n,reporter,none
2971,106954455085355009,361838845,y,self-disclosure,other,n,victim,sadness
2972,108958891559235584,72141946,n,,,,,
2973,105653550377472000,255868525,n,,,,,
2974,108382829766909952,353118369,y,self-disclosure,other,n,victim,none
2975,109065380118536193,344757909,y,self-disclosure,cyberbullying,n,victim,none
2976,100163940893462528,29750329,n,,,,,
2977,100980535064657921,64245772,n,,,,,
2978,101934825572794369,190993943,y,report,other,n,reporter,sadness
2979,102421415738880000,318094067,n,,,,,
2980,103157198829535232,151273908,y,report,other,n,reporter,none
2981,105845682648256512,117238580,n,,,,,
2982,101430989645025280,37550885,y,report,other,n,reporter,none
2983,101438066341847040,68061339,n,,,,,
2984,102381010817265664,80461042,n,,,,,
2985,102839771918897152,319943017,n,,,,,
2986,104656723410817024,203631595,y,self-disclosure,other,n,victim,none
2987,106020984221470720,104835654,n,,,,,
2988,108716705995423745,77794864,y,accusation,other,n,accuser,none
2989,109078684396290048,333432476,n,,,,,
2990,105392258978811904,254663690,y,report,other,n,reporter,none
2991,108894867647766529,24177727,y,report,other,n,reporter,none
2992,100309453311709184,20195474,n,,,,,
2993,100678560800452608,140131976,n,,,,,
2994,100682850378072064,180136091,n,,,,,
2995,101513807205105665,35221794,n,,,,,
2996,101782499688062976,259918055,n,,,,,
2997,104631656106823681,68431331,y,self-disclosure,other,n,victim,none
2998,108622157235503104,359758553,y,self-disclosure,other,n,victim,none
2999,108632922810105856,197644933,n,,,,,
3000,101668298466406400,239965972,n,,,,,
3001,102790863230472192,336437711,n,,,,,
3002,105112958488682496,215894290,n,,,,,
3003,107172111868624896,149720025,n,,,,,
3004,108659060299141123,186004625,n,,,,,
3005,101885223293288448,65609905,n,,,,,
3006,102497589227827200,251226202,n,,,,,
3007,104353449193377792,126415142,n,,,,,
3008,104237768338706433,62800768,n,,,,,
3009,105468157967347712,60486205,n,,,,,
3010,107250254495227904,303821229,y,accusation,other,n,accuser,none
3011,101891098972135424,346801510,n,,,,,
3012,104398951431675904,222706917,n,,,,,
3013,104700155923660800,149933406,n,,,,,
3014,105809000918024193,103700053,n,,,,,
3015,106749769782800384,285001588,n,,,,,
3016,108564264616345601,24430630,n,,,,,
3017,108823658985828352,48755918,n,,,,,
3018,108933633162756096,103617273,n,,,,,
3019,100626814212386816,206325909,y,accusation,other,n,accuser,none
3020,101616758334554112,169441276,y,report,verbal,n,reporter,none
3021,103503609500676096,96853792,n,,,,,
3022,105747750553010176,315436474,n,,,,,
3023,106145202548391936,97030209,n,,,,,
3024,106227563210346496,214832840,n,,,,,
3025,106886924081446912,150660866,n,,,,,
3026,107966651634421760,261657634,y,denial,other,n,bully,none
3027,108727230590488576,33429647,n,,,,,
3028,109095083395129344,317360076,y,denial,other,n,bully,none
3029,100215413975158784,107581299,n,,,,,
3030,101467074047651841,202055254,n,,,,,
3031,101719789516500992,250784151,n,,,,,
3032,103271230991380481,73172595,n,,,,,
3033,104677255644590082,61538529,n,,,,,
3034,106459277417398272,183234846,y,self-disclosure,other,y,victim,none
3035,107585719459004416,321369419,n,,,,,
3036,108259804560109568,347403263,y,accusation,other,y,accuser,none
3037,101554303646437376,238372484,n,,,,,
3038,103593713980276736,343618341,y,report,other,n,reporter,none
3039,107756271809200128,85057490,n,,,,,
3040,101774672353443843,314397213,n,,,,,
3041,104355617942151168,16303557,n,,,,,
3042,104705844981137408,318486295,n,,,,,
3043,106172337711353856,306857821,n,,,,,
3044,108732963998539776,262459545,n,,,,,
3045,101845811683536897,185876342,n,,,,,
3046,103062748430221312,337036349,n,,,,,
3047,101725030584565760,42452793,n,,,,,
3048,102837513986637824,256706270,n,,,,,
3049,105396353315766273,50252746,n,,,,,
3050,106046746907512833,246974570,n,,,,,
3051,106143571475841024,143999443,n,,,,,
3052,106199354649485313,265686503,n,,,,,
3053,106282841645645824,81110256,y,self-disclosure,other,n,bully,none
3054,106313277902045184,95807256,y,report,other,n,reporter,none
3055,106484943361818625,310645988,n,,,,,
3056,106880773382090752,59197522,n,,,,,
3057,103605800920039424,28956266,n,,,,,
3058,106795796946628609,177631545,n,,,,,
3059,109102227389558784,251953027,n,,,,,
3060,101382439775121408,104556541,y,self-disclosure,other,n,victim,none
3061,101663174146789376,23871022,y,report,other,n,reporter,empathy
3062,105725955150069760,248987144,n,,,,,
3063,105819026810351616,328318814,n,,,,,
3064,108033639962517504,21188072,n,,,,,
3065,102061622436175873,88424463,n,,,,,
3066,105455365205925888,176252712,n,,,,,
3067,106938296998969344,150933073,n,,,,,
3068,107950848671354880,118580304,n,,,,,
3069,108661353752952833,363177562,n,,,,,
3070,101365354021928961,36078488,n,,,,,
3071,102282707765170177,20338347,n,,,,,
3072,103188971739283456,325754807,n,,,,,
3073,104240588412567552,299925953,n,,,,,
3074,106342186500636672,187319830,y,self-disclosure,other,n,victim,none
3075,103490373053186048,317314344,n,,,,,
3076,104151800650801152,327164626,n,,,,,
3077,105355788570198016,324510962,n,,,,,
3078,101495552818163712,210961414,y,self-disclosure,other,n,defender,anger
3079,101678311285063680,128899888,y,report,other,n,reporter,anger
3080,102214633116540929,236596333,n,,,,,
3081,104299580560117760,306315289,n,,,,,
3082,101489015299112961,178192270,n,,,,,
3083,103978032565452801,102764143,n,,,,,
3084,106927773867720704,129759526,n,,,,,
3085,107485748504174592,336444456,y,report,other,n,reporter,none
3086,101702485906948096,264781776,n,,,,,
3087,102201285138329602,267021306,n,,,,,
3088,104209543113883648,127721266,n,,,,,
3089,107197058938712065,244384337,n,,,,,
3090,100590430332264448,228194764,y,accusation,other,n,accuser,none
3091,102071356643999745,183535958,n,,,,,
3092,105661835021254656,257184162,n,,,,,
3093,101762153782063104,100413155,n,,,,,
3094,102501581320232960,348559031,n,,,,,
3095,105819133672816641,56244194,n,,,,,
3096,102466120837111808,16616476,n,,,,,
3097,104784298678292481,42951872,y,report,cyberbullying,n,reporter,none
3098,107269146739355650,34407081,y,accusation,other,n,accuser,none
3099,102879435618918400,164796913,n,,,,,
3100,103065339503456256,277997391,n,,,,,
3101,105802318330597376,37837934,n,,,,,
3102,105986845854285824,176239319,n,,,,,
3103,108180901522972674,51624292,y,accusation,other,n,accuser,none
3104,102061586537127936,103684967,n,,,,,
3105,104384813233999872,291461511,n,,,,,
3106,104611065312190464,75485801,n,,,,,
3107,104953072790417408,115995404,y,self-disclosure,physical,y,victim,none
3108,106045945191469056,25534315,y,report,other,n,reporter,none
3109,100202223203655680,26057762,n,,,,,
3110,103886370614947841,334793181,n,,,,,
3111,104345431898718208,166851977,n,,,,,
3112,101399473921593344,68978681,n,,,,,
3113,105804014695878656,87055107,n,,,,,
3114,107521325437960193,91272816,n,,,,,
3115,104640158367875072,164931305,y,report,cyberbullying,n,reporter,none
3116,106504050413023232,126776391,n,,,,,
3117,100432283932180480,43867140,y,accusation,other,n,accuser,none
3118,101453348510760960,184154753,n,,,,,
3119,101699611714002944,312869287,n,,,,,
3120,102961066958532608,339457281,y,self-disclosure,cyberbullying,y,victim,none
3121,105430919778799616,33695263,y,report,other,n,reporter,none
3122,105753785053351937,16537302,n,,,,,
3123,106211298911588352,220611515,n,,,,,
3124,106368935649226752,351308390,n,,,,,
3125,109081287381364736,106138203,n,,,,,
3126,102166970388062208,262969671,n,,,,,
3127,105836299302346752,98946638,y,report,other,n,reporter,none
3128,106141965699121152,360898029,n,,,,,
3129,101538606690222081,293666634,y,self-disclosure,other,n,defender,anger
3130,105846708017176576,210111319,y,accusation,other,y,accuser,none
3131,107087412995428354,33618814,y,report,other,n,reporter,none
3132,107096138137616384,203709842,n,,,,,
3133,108164754740228096,36280303,n,,,,,
3134,108960018849730560,304101598,n,,,,,
3135,100354838323400704,232449367,n,,,,,
3136,103086199345905664,232286691,y,self-disclosure,other,n,victim,none
3137,106098782676074496,279767324,n,,,,,
3138,106102812072615937,191855188,n,,,,,
3139,107665639187021826,40361564,n,,,,,
3140,108118116466302976,197415969,n,,,,,
3141,101367946626072576,237983594,y,accusation,other,n,accuser,none
3142,102344022051405824,146016487,n,,,,,
3143,103598121224896513,207245368,n,,,,,
3144,104977740406591488,78928859,n,,,,,
3145,105782944907542529,226554247,n,,,,,
3146,106787698093723648,111609831,n,,,,,
3147,106980521027969024,91381294,n,,,,,
3148,107074887499255808,134921908,n,,,,,
3149,100272861847101440,306109967,y,report,other,n,reporter,none
3150,102855168114163713,27995650,n,,,,,
3151,105069988007780352,200275551,n,,,,,
3152,103260357891588097,244682736,n,,,,,
3153,101449654872440832,110495567,n,,,,,
3154,103109032318996480,120575924,n,,,,,
3155,104314847566630912,160990168,n,,,,,
3156,107127858715041794,23090217,n,,,,,
3157,107262523945910272,80613221,n,,,,,
3158,107695141833285632,228811199,y,self-disclosure,other,n,victim,none
3159,107998364318171136,82410422,y,self-disclosure,cyberbullying,n,victim,none
3160,108319673392705536,199654451,n,,,,,
3161,103645248609198080,307620572,n,,,,,
3162,104310427558752257,222842402,n,,,,,
3163,106163955994603520,40084036,n,,,,,
3164,107504290809131008,349415420,n,,,,,
3165,109088372819103744,200749438,n,,,,,
3166,101936750863204352,307178485,n,,,,,
3167,102732287392755713,38415895,n,,,,,
3168,103269335560224768,95144634,n,,,,,
3169,104573514929016832,30509527,n,,,,,
3170,107333867559596032,100030998,n,,,,,
3171,108701044959232000,143041804,n,,,,,
3172,101315766225342465,328830860,y,denial,verbal,n,bully,none
3173,103025787954933760,99430061,n,,,,,
3174,101799136722026496,146657078,n,,,,,
3175,105140015599857665,65312042,n,,,,,
3176,107940496919379968,66656395,n,,,,,
3177,108222202511491072,37627349,n,,,,,
3178,108510367809945600,295895603,n,,,,,
3179,103275848056061952,123351091,y,self-disclosure,other,n,bully,none
3180,104079525675147264,59056820,n,,,,,
3181,107322040842846208,196305997,y,self-disclosure,other,n,bully,none
3182,102090552492822528,217389671,y,report,other,n,reporter,none
3183,105056999141683200,303531568,n,,,,,
3184,106802903154561024,351071040,y,report,other,n,reporter,none
3185,107565988874170369,217962505,y,self-disclosure,other,y,bully,none
3186,108128777527242753,297429092,y,self-disclosure,other,n,victim,none
3187,108617088821760001,155252570,n,,,,,
3188,103244066959007744,257715213,n,,,,,
3189,105420397570301953,229691587,n,,,,,
3190,106242253403594752,274611250,y,self-disclosure,other,n,victim,none
3191,100630198139101184,320711268,n,,,,,
3192,101027159602237442,175272644,y,self-disclosure,other,n,victim,none
3193,103257592461139969,257608571,n,,,,,
3194,105423446489567232,152025721,n,,,,,
3195,105747021721370624,129263686,n,,,,,
3196,102100577676304385,331072760,n,,,,,
3197,102457191897890817,295126294,n,,,,,
3198,106090312975392768,62352161,y,self-disclosure,other,n,victim,none
3199,107506191021768705,343127221,n,,,,,
3200,106907374694043648,336869533,n,,,,,
3201,106962363969847299,328334614,n,,,,,
3202,106489000344305664,232120198,n,,,,,
3203,101012491059998720,219295098,n,,,,,
3204,102939304111767552,341556099,n,,,,,
3205,105037982758731777,209895895,y,self-disclosure,other,n,victim,none
3206,106384091821256704,17376091,y,self-disclosure,cyberbullying,n,victim,none
3207,101019981562642433,289688671,n,,,,,
3208,101445283732402177,129001780,n,,,,,
3209,103245136993058816,352125462,y,self-disclosure,other,n,bully,none
3210,103256847682777089,355078036,n,,,,,
3211,104689822999904256,116008719,n,,,,,
3212,107309445004017666,180853788,n,,,,,
3213,109088223636111361,30225671,n,,,,,
3214,100071482247483392,74943683,n,,,,,
3215,100659208134983680,124383116,n,,,,,
3216,102072400002289664,328561074,n,,,,,
3217,102396772760031232,243408334,n,,,,,
3218,104324691115782144,304640197,n,,,,,
3219,105603853499645952,29714202,n,,,,,
3220,106412697670778881,23184570,n,,,,,
3221,106867979538534401,50843597,y,self-disclosure,other,n,victim,none
3222,108981095546097664,360204416,y,self-disclosure,other,y,bully,none
3223,101009946639998978,134212479,y,report,other,n,reporter,none
3224,104726370877308928,121223345,n,,,,,
3225,105454865299419136,27327016,n,,,,,
3226,106213115435286528,317213462,n,,,,,
3227,100289755954151424,139776596,y,report,other,n,reporter,none
3228,101448537065259008,82709538,n,,,,,
3229,101761766794592257,54988496,n,,,,,
3230,102898813311787008,208782549,n,,,,,
3231,106581256346669056,98020057,y,self-disclosure,other,n,reinforcer,none
3232,106951729425289216,167836324,y,denial,other,n,victim,none
3233,107299017528049665,112862864,n,,,,,
3234,108242470478954496,237169443,n,,,,,
3235,101442975728533504,58000832,n,,,,,
3236,101873770104500224,83985608,n,,,,,
3237,103565616383930368,65822227,n,,,,,
3238,104161235712475136,60514596,y,self-disclosure,other,n,victim,none
3239,107874053976637440,51005582,y,accusation,other,n,accuser,none
3240,103448962647855105,293286719,n,,,,,
3241,100293859644407808,243011767,y,denial,other,n,bully,none
3242,102924995205935104,100301186,n,,,,,
3243,100094657400287232,312458080,n,,,,,
3244,101015430948331520,217472361,n,,,,,
3245,103559540183793664,31522007,y,accusation,other,n,accuser,none
3246,105848145254162433,61679624,n,,,,,
3247,106886771631063040,183850106,n,,,,,
3248,107583444111990784,168042589,y,accusation,other,n,accuser,none
3249,109109806492680192,265063497,y,self-disclosure,cyberbullying,n,victim,none
3250,106055061070815232,178882933,n,,,,,
3251,108549552495263745,143041804,n,,,,,
3252,108555187576242176,118297481,n,,,,,
3253,100966541889249281,304478268,n,,,,,
3254,102788219065733120,339772695,n,,,,,
3255,106396445522935811,41246812,n,,,,,
3256,107154493812113408,75826328,n,,,,,
3257,108543837147889664,229183225,n,,,,,
3258,101411321240760320,14529091,n,,,,,
3259,106834762848673792,145868666,n,,,,,
3260,108201229745786880,45873833,n,,,,,
3261,100691728624914433,99034925,y,accusation,other,n,accuser,none
3262,103894485523628032,184153740,n,,,,,
3263,107865229366530049,230113696,n,,,,,
3264,109102701903749120,236596333,n,,,,,
3265,104026326570242048,339694852,n,,,,,
3266,106422987795869696,257943761,y,self-disclosure,other,n,defender,none
3267,106490590442700800,240222201,y,report,other,n,reporter,none
3268,109010653666213888,227840442,y,self-disclosure,other,y,victim,none
3269,101438130179145729,252307118,n,,,,,
3270,103927244715597824,333196062,n,,,,,
3271,103149641272528897,51123279,n,,,,,
3272,105509793367728128,166033192,y,self-disclosure,other,n,victim,none
3273,108350492110893056,259492370,n,,,,,
3274,100079894708494336,65590917,y,self-disclosure,other,n,victim,none
3275,101554748460773376,47605890,n,,,,,
3276,102232061070426112,21152306,n,,,,,
3277,103064436285251584,31925746,n,,,,,
3278,104363677980954624,341748051,n,,,,,
3279,105436093343739906,210237556,y,self-disclosure,other,n,victim,none
3280,105965906252939264,229130457,n,,,,,
3281,107128128844992512,341742975,n,,,,,
3282,101327417146228736,351884496,n,,,,,
3283,101414429991763969,56591583,n,,,,,
3284,104259514177556480,222488663,n,,,,,
3285,104342844193505280,119720794,n,,,,,
3286,105448679636353024,114279326,n,,,,,
3287,107245272182173697,39037972,y,report,other,n,reporter,none
3288,107885457479704576,152523929,n,,,,,
3289,101475986964627456,162230457,n,,,,,
3290,108597587958972416,169134301,y,self-disclosure,other,y,victim,none
3291,102521375729786880,250921609,n,,,,,
3292,102866933661184002,219513851,n,,,,,
3293,100141392734584833,297881978,n,,,,,
3294,101394951841136640,338013301,n,,,,,
3295,101452947543687168,333028620,y,report,other,n,reporter,anger
3296,101805393323376641,105507634,n,,,,,
3297,102909375018057728,219739522,n,,,,,
3298,103515623535026176,35368780,y,report,other,n,reporter,none
3299,105746717705650177,313208868,n,,,,,
3300,106004547671048192,280222018,y,report,other,n,reporter,none
3301,106778814268456960,24733688,y,self-disclosure,other,y,victim,none
3302,107085238525624320,76627468,n,,,,,
3303,108946694854553600,336267695,n,,,,,
3304,105031669756604416,253682464,y,self-disclosure,other,n,bully,none
3305,103993128972849152,25182179,n,,,,,
3306,108782599643729922,77561749,n,,,,,
3307,108879607339565056,348856932,n,,,,,
3308,108901266620547072,42697136,n,,,,,
3309,103113903529144320,125232079,n,,,,,
3310,104137279261519872,141809312,y,self-disclosure,other,n,victim,sadness
3311,107195155748102144,185450196,n,,,,,
3312,108748675232178176,82122130,n,,,,,
3313,108830336653344768,193969638,n,,,,,
3314,101450062613323776,240381615,n,,,,,
3315,102494175618007041,311044458,y,self-disclosure,cyberbullying,n,defender,none
3316,103998052855062528,272567765,n,,,,,
3317,105117829241634816,64071277,n,,,,,
3318,107190028521840640,162047780,n,,,,,
3319,109007037328924675,142250765,y,self-disclosure,other,n,victim,sadness
3320,101399949006213120,180550454,n,,,,,
3321,101513681078202368,35136828,y,report,other,n,reporter,empathy
3322,102262837472272384,309966755,y,accusation,physical,n,accuser,none
3323,104959471024996352,37231032,n,,,,,
3324,105808808701472769,77756581,n,,,,,
3325,107304000482848768,361921001,n,,,,,
3326,102215573718577153,197911936,y,accusation,other,n,accuser,none
3327,106921390011199488,324022696,n,,,,,
3328,108941377546620929,28428318,n,,,,,
3329,100331011593875456,278107336,n,,,,,
3330,106704177383739392,211473438,n,,,,,
3331,108093607550005248,183692271,n,,,,,
3332,106938853918642177,290736478,y,denial,other,n,victim,none
3333,107496040617357312,244411400,y,accusation,other,y,accuser,none
3334,108545111167746049,205670067,y,self-disclosure,other,n,victim,none
3335,109104324096950272,14377298,n,,,,,
3336,101360872529727488,15161084,y,denial,other,n,bully,none
3337,106250100334006272,22412193,y,report,other,n,reporter,none
3338,107139336583131136,40608850,n,,,,,
3339,108725130707992576,178802130,n,,,,,
3340,101700578148757504,50381954,n,,,,,
3341,108319008687783938,103768640,n,,,,,
3342,101774407671873538,88471768,n,,,,,
3343,103490646341464064,92951051,n,,,,,
3344,107209227591884800,93613994,y,cyberbullying,cyberbullying,n,assistant,none
3345,107966886788075523,363939357,n,,,,,
3346,102309558839549953,116801304,n,,,,,
3347,107120464442306561,180027022,n,,,,,
3348,107133423365275648,74987752,n,,,,,
3349,107865886572032000,246280577,n,,,,,
3350,108344892786348032,338041842,n,,,,,
3351,103495940224188416,355430424,y,report,other,n,reporter,none
3352,103550657860091904,175624082,n,,,,,
3353,106822747933515776,246877506,y,report,other,n,reporter,sadness
3354,102366739278462976,93635341,y,self-disclosure,other,n,victim,none
3355,102924797465468928,93915309,y,self-disclosure,other,n,defender,none
3356,106154746183823360,357804360,y,self-disclosure,other,n,bully,pride
3357,108110315786469377,218378849,y,self-disclosure,other,y,victim,none
3358,105306535449722880,201767639,n,,,,,
3359,108179471227559936,179597302,n,,,,,
3360,100334561447251968,231318450,n,,,,,
3361,103113875569901568,112137845,y,self-disclosure,other,n,defender,none
3362,103978325629870080,281018212,n,,,,,
3363,108233731164217344,357125035,y,report,cyberbullying,n,reporter,none
3364,108657034425147393,26632399,y,report,other,n,reporter,none
3365,108945966375247874,63983286,n,,,,,
3366,102044774407745537,121346245,y,report,other,n,reporter,none
3367,102330365208821760,290509951,y,self-disclosure,other,n,bully,none
3368,102946109332258817,314233891,n,,,,,
3369,103022437310013440,191683865,n,,,,,
3370,105024023334887425,98713308,n,,,,,
3371,106125016625721344,246426144,n,,,,,
3372,106228000701431808,337692592,y,accusation,other,y,accuser,none
3373,107133580223852544,361386290,y,report,other,n,reporter,none
3374,108506995027484673,47138269,y,self-disclosure,other,n,victim,none
3375,102504054218956800,81427921,n,,,,,
3376,102570360024727552,88608758,y,self-disclosure,other,n,victim,none
3377,103874010164637697,270431513,n,,,,,
3378,104425319720697856,191928074,n,,,,,
3379,106535097909526529,69496136,y,self-disclosure,other,n,victim,none
3380,106685278026072064,85107706,y,denial,other,n,reporter,none
3381,102951033646497792,88387743,n,,,,,
3382,103872646063734786,289458036,n,,,,,
