,Tweet ID, User ID, Bullying_Traces?, Type, Form, Teasing?, Author_Role, Emotion
4340,104011889868156928,229707990,y,denial,cyberbullying,n,bully,none
4341,106347565791981568,126330690,n,,,,,
4342,107008728649318400,133580513,n,,,,,
4343,108027545840140289,66871668,y,self-disclosure,other,n,victim,sadness
4344,100299845138522112,138907790,n,,,,,
4345,101784270732922880,119136533,n,,,,,
4346,106025948373188608,69280166,y,self-disclosure,other,n,victim,none
4347,108744090664968193,83576624,y,self-disclosure,other,n,bully,none
4348,102828632501796865,231211457,n,,,,,
4349,103508404944904193,58199007,n,,,,,
4350,104013235182772225,257142813,n,,,,,
4351,105827345868402688,23627131,n,,,,,
4352,108984088156835840,224830233,y,accusation,other,n,accuser,none
4353,102193456578953216,60176212,y,report,other,y,reporter,none
4354,104300589940350976,29633395,n,,,,,
4355,105261328796622848,191317956,n,,,,,
4356,106524716835147776,131198060,n,,,,,
4357,107729243441606656,44756391,n,,,,,
4358,100310071468244992,231955495,y,self-disclosure,other,n,victim,none
4359,102241438569476097,50421238,y,denial,other,n,bully,none
4360,103585739719192576,270290828,n,,,,,
4361,102156061884166145,257674391,n,,,,,
4362,106061997623361537,99816815,y,cyberbullying,verbal,n,bully,none
4363,102706192073228288,290774464,y,self-disclosure,cyberbullying,n,victim,none
4364,105404234400415745,346489569,n,,,,,
4365,105427528591753216,47097182,n,,,,,
4366,102077194104352768,275014054,n,,,,,
4367,106972107929423872,142774067,n,,,,,
4368,108689263821991936,20376402,n,,,,,
4369,101506110242033665,166413233,y,self-disclosure,other,y,defender,none
4370,103168367581597696,87246332,n,,,,,
4371,103170392142790656,240349236,n,,,,,
4372,104621490254778368,270157410,n,,,,,
4373,104721113174650880,206660507,n,,,,,
4374,107277232619257857,66890358,n,,,,,
4375,108262260404785152,166872269,n,,,,,
4376,108462991426600960,83262511,n,,,,,
4377,109014504385429504,257137649,n,,,,,
4378,100208413191045120,259437776,n,,,,,
4379,101507031768383488,325990986,n,,,,,
4380,102487783892987904,269985944,n,,,,,
4381,103080794481885184,214268906,y,self-disclosure,other,n,victim,none
4382,103711359837016065,329796500,y,report,other,n,reporter,none
4383,104313273222041600,179313915,n,,,,,
4384,106592079219654656,303329683,y,report,other,n,reporter,none
4385,101651172733108224,31194453,y,report,other,n,reporter,none
4386,103286514498285568,132194714,y,report,other,n,reporter,none
4387,104755477388345344,328716835,n,,,,,
4388,100315722051366913,322882653,y,self-disclosure,other,n,victim,none
4389,101734831863500800,157454828,n,,,,,
4390,102367302518972417,19649190,n,,,,,
4391,102619138559705088,61652183,n,,,,,
4392,106198883218112512,32671103,n,,,,,
4393,102568902214688768,12489872,n,,,,,
4394,102823083760562177,65272018,n,,,,,
4395,102856740458086400,278081376,n,,,,,
4396,103561087957467136,39149223,n,,,,,
4397,104643378444107776,146561589,n,,,,,
4398,105827891325042688,357891715,n,,,,,
4399,108015464835325952,83112521,n,,,,,
4400,100313737835188224,273113377,y,report,other,n,reporter,none
4401,100315137633812480,50877750,n,,,,,
4402,103844599755321344,60800808,n,,,,,
4403,104626509238640640,20292882,n,,,,,
4404,104056051355226112,58847915,n,,,,,
4405,104172173299687424,305258003,n,,,,,
4406,105596787888373760,67033346,n,,,,,
4407,106392440310738944,76652643,n,,,,,
4408,106484137082355715,180527733,n,,,,,
4409,107149409527140353,102433058,n,,,,,
4410,107505709146578945,303738329,y,self-disclosure,other,n,victim,sadness
4411,109077396690448384,91255993,y,self-disclosure,cyberbullying,n,victim,none
4412,102784630566039552,216080763,n,,,,,
4413,107222335702048769,51471056,n,,,,,
4414,108617839694450688,317604510,y,report,other,n,reporter,none
4415,108702646692614144,203720246,n,,,,,
4416,102625539780648960,313799471,n,,,,,
4417,105370916204191744,174307836,n,,,,,
4418,107424076351549440,45318146,n,,,,,
4419,103982068421246976,336873098,n,,,,,
4420,104108937682489344,357374200,y,self-disclosure,cyberbullying,n,victim,none
4421,105074849403244544,51506460,n,,,,,
4422,106414503050215424,348381322,n,,,,,
4423,107747748299808768,306946530,n,,,,,
4424,101751017095442432,109980408,n,,,,,
4425,102746678783770624,149356934,n,,,,,
4426,101507820448530432,145393994,y,cyberbullying,verbal,n,bully,none
4427,101647161732771840,309941448,n,,,,,
4428,105765646800924672,150011662,n,,,,,
4429,106489268909772800,343598918,n,,,,,
4430,101764135720726528,331238793,y,self-disclosure,other,n,defender,anger
4431,102836952247701504,268871607,n,,,,,
4432,103667461123080192,297965399,n,,,,,
4433,105438060405198848,82879969,n,,,,,
4434,105492380416880641,352397404,y,self-disclosure,other,n,victim,none
4435,105728901946417152,65896834,n,,,,,
4436,105793395343106048,96673269,n,,,,,
4437,105822861612167169,136647564,n,,,,,
4438,107991855177793536,41611644,y,self-disclosure,other,n,victim,sadness
4439,103580070194577408,216151383,y,self-disclosure,other,n,bully,none
4440,100264180686393344,159345592,n,,,,,
4441,102908409577353216,61320305,n,,,,,
4442,102982167222693888,316295528,n,,,,,
4443,105711073809801216,220527064,n,,,,,
4444,107219942042116096,295850994,y,denial,other,n,bully,none
4445,100328490049601537,95040745,n,,,,,
4446,100366623021613058,210968759,n,,,,,
4447,101005502384840704,167959072,n,,,,,
4448,102563020382810113,98268419,y,report,other,n,reporter,none
4449,105281201186668544,53368486,n,,,,,
4450,107150762219548672,15826505,n,,,,,
4451,107257981170757632,33396927,n,,,,,
4452,108705198712692736,325301913,n,,,,,
4453,105007774815096832,89020499,n,,,,,
4454,105111310995427329,300491973,n,,,,,
4455,107510869159714817,52203041,n,,,,,
4456,108002411548917762,101508379,y,report,other,n,reporter,empathy
4457,101778486523473920,352337485,y,report,other,n,reporter,none
4458,102856285132820481,108580288,n,,,,,
4459,104066835263143936,316039107,y,self-disclosure,other,n,victim,none
4460,106318083173527552,94912172,n,,,,,
4461,106718054838317056,154864995,n,,,,,
4462,107375060494467072,204477698,n,,,,,
4463,109001835221753856,54078409,n,,,,,
4464,109105044774846464,33673763,n,,,,,
4465,101716553132814336,87730877,n,,,,,
4466,104760370572435456,144048692,n,,,,,
4467,108368072565456896,13968812,n,,,,,
4468,100992630388822017,332017317,y,report,other,n,reporter,none
4469,106841015863885824,224374774,y,self-disclosure,other,n,bully,none
4470,107092608563691520,136696933,y,accusation,other,n,accuser,none
4471,103534500029542400,319114228,y,self-disclosure,physical,n,victim,none
4472,107138217219858432,327541376,y,accusation,other,y,accuser,none
4473,101525461749862400,79444656,y,report,other,n,reporter,none
4474,103025397037416449,18835228,y,accusation,other,n,accuser,none
4475,106020899660107776,112784784,n,,,,,
4476,106030418335236096,216783780,y,self-disclosure,cyberbullying,n,defender,none
4477,100348153622036480,89047332,n,,,,,
4478,107511562176172032,230929177,n,,,,,
4479,108326837746282496,16850867,n,,,,,
4480,108726271726460928,150404681,n,,,,,
4481,103071697120403456,174508485,n,,,,,
4482,105739943531397120,183044445,y,self-disclosure,other,n,victim,none
4483,106790869776072704,320768701,y,self-disclosure,other,n,victim,none
4484,106930786548191232,298745777,n,,,,,
4485,107950051099291648,157134826,y,report,other,n,reporter,anger
4486,101862624551112704,342323611,n,,,,,
4487,103172935585505281,177406943,n,,,,,
4488,107078912080756736,30929389,y,self-disclosure,other,n,defender,none
4489,107237267554316288,343444603,y,report,other,n,reporter,none
4490,101400141096955904,332475437,n,,,,,
4491,101410302041661441,161805059,n,,,,,
4492,101789637030313984,91432974,n,,,,,
4493,103262562254200832,149545355,n,,,,,
4494,103269294967767041,238409045,y,report,other,n,reporter,none
4495,105450834002837504,281487802,n,,,,,
4496,107295131874492416,247020143,n,,,,,
4497,109019950781431808,353030687,n,,,,,
4498,108012908914544640,104856559,n,,,,,
4499,103413656015998977,35429311,y,denial,other,y,bully,none
4500,104697163782684672,87275333,n,,,,,
4501,106870132860665856,113519560,n,,,,,
4502,107708193026752512,166472478,n,,,,,
4503,109117321297133571,219670570,n,,,,,
4504,101451896253972480,83467013,n,,,,,
4505,102458995624779777,52481416,y,report,other,n,reporter,none
4506,104261538587738112,148482883,n,,,,,
4507,108352725300940801,130306283,y,report,other,n,reporter,none
4508,108508816211066880,102650175,n,,,,,
4509,108953800353652737,38430635,n,,,,,
4510,102169858040537089,51365716,y,report,other,n,reporter,none
4511,105388541890150401,124601652,n,,,,,
4512,105680563318431744,72468231,n,,,,,
4513,106023646174248960,89760026,n,,,,,
4514,107329351221133312,28616991,y,self-disclosure,other,y,victim,none
4515,100128039400255488,55049451,y,report,other,n,reporter,none
4516,103504882052505602,296674343,n,,,,,
4517,103626254602862592,83668199,n,,,,,
4518,104562530806022145,354775710,n,,,,,
4519,104650412459692032,240108500,n,,,,,
4520,108634044002074626,280588684,n,,,,,
4521,108664591147466752,27086557,y,self-disclosure,other,y,victim,none
4522,103300919160082433,291807302,n,,,,,
4523,108626460318765056,317082012,n,,,,,
4524,100696237858226178,58580295,n,,,,,
4525,105776707184762881,49698134,n,,,,,
4526,107638387401424897,244075498,y,self-disclosure,other,n,bully,none
4527,101476774961094656,314756581,n,,,,,
4528,101787292229836801,60057965,n,,,,,
4529,106386055380471808,58670369,n,,,,,
4530,106579761110847488,330311515,n,,,,,
4531,106814800763432960,361736006,n,,,,,
4532,107551029125595137,86270333,y,report,other,n,reporter,none
4533,108129352771842048,203738572,n,,,,,
4534,108231769081384960,271986397,y,report,other,n,reporter,none
4535,108403061982105600,326429279,y,accusation,other,n,accuser,none
4536,100974600669761537,232905591,n,,,,,
4537,101015607088132096,63686245,y,self-disclosure,other,n,victim,none
4538,102404781049528320,104424689,n,,,,,
4539,102644693975838720,225034849,n,,,,,
4540,102941609229946880,338864683,n,,,,,
4541,108011466015256576,233438288,n,,,,,
4542,106854573871874048,355716100,n,,,,,
4543,100127151566749696,87553670,n,,,,,
4544,100238294834618369,301536938,n,,,,,
4545,100433481787641856,121194073,y,report,other,n,reporter,none
4546,101462282969694209,167932619,n,,,,,
4547,101666121559719937,190132856,n,,,,,
4548,101890121133064192,317532547,n,,,,,
4549,103648986359017472,123245984,y,accusation,other,y,accuser,none
4550,105080703510781952,22438319,n,,,,,
4551,105374615165087745,273964053,n,,,,,
4552,105445964701106178,238352869,n,,,,,
4553,106155929271156737,358784919,n,,,,,
4554,106534955286413312,100078157,n,,,,,
4555,107028550070185984,78823439,n,,,,,
4556,108146902268260353,270150019,n,,,,,
4557,101305227508060160,34537216,n,,,,,
4558,105697553244372993,181707468,n,,,,,
4559,106845759147737088,299704621,y,accusation,other,n,accuser,none
4560,102226213682155520,148475373,n,,,,,
4561,105627851142864897,203422947,y,self-disclosure,other,n,victim,sadness
4562,106732022231347200,60304853,n,,,,,
4563,106925681753079809,28709497,n,,,,,
4564,108329745590124544,53239082,n,,,,,
4565,101524254499143680,261552488,y,report,other,n,reporter,none
4566,103548487131602944,188912149,n,,,,,
4567,103964859519090688,226720687,n,,,,,
4568,104080484530798592,25143186,n,,,,,
4569,105673236045500416,262807038,y,denial,other,n,victim,none
4570,106874000759717888,144622576,n,,,,,
4571,109076797123072000,52729024,n,,,,,
4572,101308561040224256,314153853,y,self-disclosure,other,n,bully,none
4573,103849173975175170,78677323,n,,,,,
4574,105644110613979136,86011637,n,,,,,
4575,106063260628951041,9517322,n,,,,,
4576,107174779135598592,71936030,n,,,,,
4577,107573071967301633,73529620,y,accusation,other,n,accuser,none
4578,100279504550891520,113050079,n,,,,,
4579,100350106745843712,93447873,y,accusation,other,n,accuser,none
4580,101032337114017792,101811913,y,self-disclosure,cyberbullying,n,victim,none
4581,101693657895272448,23380299,n,,,,,
4582,103269340517892096,355432060,n,,,,,
4583,103839943855583234,126962182,y,accusation,other,n,accuser,none
4584,106708159502094336,21975320,n,,,,,
4585,105079093455884288,217264598,n,,,,,
4586,105446889960378368,160380823,n,,,,,
4587,105808532997292032,340763804,y,self-disclosure,other,n,victim,none
4588,106129295881154560,276514853,n,,,,,
4589,106882321235460096,338312984,y,report,other,n,reporter,none
4590,107008107049259009,318962825,n,,,,,
4591,107977140099751936,261715282,n,,,,,
4592,108685039612608513,76119566,y,accusation,other,y,accuser,none
4593,108725067822809088,233190966,n,,,,,
4594,103141895798145024,56473226,n,,,,,
4595,104660417430818816,215281302,n,,,,,
4596,104251458014294017,44204317,n,,,,,
4597,105769081025736704,68264612,n,,,,,
4598,107709590287814656,160108467,n,,,,,
4599,108513947988131840,70224634,y,report,other,n,reporter,none
4600,101735654811107328,320895637,n,,,,,
4601,102403309364719616,134307552,n,,,,,
4602,105810790749192192,360289216,n,,,,,
4603,106098135155224576,340925199,y,report,other,n,reporter,none
4604,108671034697334784,336161428,n,,,,,
4605,100575589735464960,339321767,n,,,,,
4606,101755112963325954,16632964,y,report,other,n,reporter,none
4607,103548841441239040,298347696,y,self-disclosure,other,y,victim,none
4608,103625330899697665,75411588,y,self-disclosure,other,y,bully,none
4609,105139249568940033,188123086,n,,,,,
4610,105723128277241856,272155868,n,,,,,
4611,106225156455792640,273559738,n,,,,,
4612,106878899992014848,92660484,n,,,,,
4613,109105988086411264,245897154,y,report,other,y,reporter,none
4614,100327382401036288,67737405,n,,,,,
4615,104773596525764609,114538648,n,,,,,
4616,106711614245437440,349018345,n,,,,,
4617,107278775263297536,290284640,n,,,,,
4618,102273954487615488,190563057,y,self-disclosure,other,y,victim,none
4619,103627512780816384,10321722,n,,,,,
4620,106347924283326464,117796421,n,,,,,
4621,108718929513414656,156132353,n,,,,,
4622,102932543023747072,63311813,y,report,other,n,reporter,none
4623,103345858506006528,24380297,n,,,,,
4624,103399028506632192,135374847,n,,,,,
4625,104339130053435392,96174061,y,denial,physical,n,bully,none
4626,105803138799374337,54452258,n,,,,,
4627,106877090242113537,40674705,n,,,,,
4628,102562182289555456,229040180,n,,,,,
4629,105147467909173248,126800374,n,,,,,
4630,106483447836577792,361015471,n,,,,,
4631,106546765364338689,160039058,n,,,,,
4632,108757524437680128,334345552,y,self-disclosure,other,n,victim,pride
4633,105059801846919168,92506441,n,,,,,
4634,100651534680993792,225094071,n,,,,,
4635,100323048963571712,226953069,n,,,,,
4636,103404689843953664,245305049,n,,,,,
4637,104804421891928064,143511209,y,self-disclosure,other,n,victim,none
4638,107285977948631041,8727392,n,,,,,
4639,100085810145140736,166071832,y,self-disclosure,verbal,n,victim,none
4640,103751540069761024,229412630,y,denial,other,n,bully,none
4641,106043613959553024,153806356,n,,,,,
4642,106740841011355648,37897246,n,,,,,
4643,107059064860708865,80491836,n,,,,,
4644,100584140625297409,153887234,n,,,,,
4645,101714842511085568,353172373,n,,,,,
4646,106592255879553024,353483653,n,,,,,
4647,107480198416572416,24369765,y,report,other,n,reporter,none
4648,108978605605920768,38452214,y,denial,other,n,bully,none
4649,101875524565086208,210548649,n,,,,,
4650,102100685356662785,247320669,n,,,,,
4651,103170945790910464,62863325,n,,,,,
4652,105410643930263552,210595786,n,,,,,
4653,108362671467929600,275747523,n,,,,,
4654,100613932800147456,259514184,y,report,other,n,reporter,none
4655,104945096667041792,33750196,n,,,,,
4656,106875294937387008,168841820,y,self-disclosure,other,n,victim,none
4657,100975999172345856,227157595,y,self-disclosure,other,n,victim,anger
4658,102940717327974400,94680187,n,,,,,
4659,104375042556690432,56608842,n,,,,,
4660,105755467271241729,193173058,y,self-disclosure,other,n,victim,sadness
4661,107670910013681665,38049533,n,,,,,
4662,103137203827388418,124516065,n,,,,,
4663,104215426082418690,38636810,n,,,,,
4664,104724340137926656,284114156,n,,,,,
4665,106747238298034176,59688484,y,report,other,n,reporter,none
4666,107539479702683648,81445898,n,,,,,
4667,101808131054645249,47642428,n,,,,,
4668,104088129245425664,236586045,n,,,,,
4669,106142218917658624,233495993,n,,,,,
4670,106148599016062976,266610110,n,,,,,
4671,107693646685536257,30441970,n,,,,,
4672,100692778387906561,18599731,n,,,,,
4673,106443291943374848,241520251,n,,,,,
4674,101882336798453761,350853850,n,,,,,
4675,102360227931885568,177098671,n,,,,,
4676,102746831594852352,26845894,n,,,,,
4677,105570645814939648,248360828,n,,,,,
4678,107307130213777408,129377637,y,report,other,n,reporter,none
4679,108144121071415296,327159861,y,report,other,n,reporter,none
4680,101810092747403265,124316889,n,,,,,
4681,102267778676953088,115240621,y,accusation,other,n,accuser,anger
4682,104065777119928320,142501742,y,self-disclosure,other,y,victim,none
4683,105472298055774208,96628454,n,,,,,
4684,105982431781330945,149664572,n,,,,,
4685,106185881987203072,303390882,n,,,,,
4686,107258415436398592,302950089,n,,,,,
4687,105737712253935616,239143019,n,,,,,
4688,106986452012900352,146833137,n,,,,,
4689,108617629694042112,124160381,n,,,,,
4690,101407288618778624,31622083,n,,,,,
4691,107653226559586304,316743118,y,denial,cyberbullying,n,reporter,none
4692,107856336749993985,289048368,n,,,,,
4693,108697152586383360,362721885,n,,,,,
4694,102179422085459968,193537834,n,,,,,
4695,106887851161042944,330017427,n,,,,,
4696,108341389057720320,293471323,n,,,,,
4697,109094453788164097,176631489,n,,,,,
4698,101391888283734016,79780145,n,,,,,
4699,104642342010621952,14311775,y,self-disclosure,other,n,victim,none
4700,105350240005132288,799681,n,,,,,
4701,105470648494727170,277108958,y,report,other,n,reporter,none
4702,105800567573590017,53227456,n,,,,,
4703,106118623659171842,256691189,n,,,,,
4704,108003565779423234,318009216,y,self-disclosure,other,y,bully,none
4705,102538883446734848,203623462,n,,,,,
4706,108373041234452480,175871570,n,,,,,
4707,103974100137029632,340740952,y,self-disclosure,other,n,victim,none
4708,104668626275139584,347767476,n,,,,,
4709,105265456042098688,347071626,n,,,,,
4710,108007784720777216,39562402,y,report,other,n,reporter,none
4711,101841552988569600,151251796,n,,,,,
4712,102256459546509313,263229900,y,report,other,n,reporter,none
4713,103614447070871552,9020432,n,,,,,
4714,105430660579213314,51899597,n,,,,,
4715,106425563501166592,299027509,n,,,,,
4716,108244711009026048,45584751,n,,,,,
4717,108562930764746752,210975600,n,,,,,
4718,108988217734340609,297018357,y,self-disclosure,other,y,victim,none
4719,102481526020784128,354498716,y,report,verbal,n,reporter,none
4720,106556558774767616,254152758,n,,,,,
4721,108603879284944897,91547005,n,,,,,
4722,103992884042272768,58272081,n,,,,,
4723,104035775011758080,305258003,n,,,,,
4724,101375619832623104,46340634,n,,,,,
4725,102649460290617344,224279729,n,,,,,
4726,104369047004647424,168842342,n,,,,,
4727,104950995620073472,356749611,y,self-disclosure,other,n,defender,empathy
4728,106233845711519744,124409465,y,self-disclosure,other,n,victim,sadness
4729,106140755105554432,75926866,n,,,,,
4730,106435852720291840,352609955,n,,,,,
4731,101565042025172992,321565382,n,,,,,
4732,102064179858505729,23505938,y,report,other,n,reporter,none
4733,102547927955812352,161484227,n,,,,,
4734,102794244661583872,288565674,y,self-disclosure,other,n,defender,none
4735,104011938626945024,114018543,n,,,,,
4736,106788942774403072,132597124,n,,,,,
4737,108655393848303616,96221922,y,report,other,n,reporter,sadness
4738,100173221206306816,37963037,y,accusation,other,y,accuser,none
4739,101445220012535808,227004960,y,self-disclosure,other,n,victim,none
4740,102220895476662272,263318216,n,,,,,
4741,104375540483497984,129387322,n,,,,,
4742,104660211293368320,198731853,n,,,,,
4743,108716323550400512,327997706,y,self-disclosure,other,n,victim,anger
4744,101431813242748929,154954987,n,,,,,
4745,105083410682355712,281830404,n,,,,,
4746,105112952125931520,285659851,n,,,,,
4747,109047561674964992,307630306,n,,,,,
4748,101319731973332992,27750429,n,,,,,
4749,102767941573029888,126894106,n,,,,,
4750,104699694919331840,107854840,y,accusation,other,n,accuser,anger
4751,108099322687664129,186279065,n,,,,,
4752,102218253237092352,154700219,n,,,,,
4753,102862282719100928,194034188,y,self-disclosure,other,n,defender,anger
4754,104137739473129472,270357883,n,,,,,
4755,104900521139249152,241528280,n,,,,,
4756,106939052917407745,165600845,n,,,,,
4757,102130271113064448,20825919,n,,,,,
4758,102596200737406977,58083735,n,,,,,
4759,103960216604905472,210091958,y,self-disclosure,physical,n,bully,none
4760,105729001582108672,251301379,n,,,,,
4761,109048269526679553,71592042,n,,,,,
4762,103274486593368064,47236124,n,,,,,
4763,103979852415242240,29361152,y,accusation,other,n,accuser,none
4764,106144758157676544,257776075,n,,,,,
4765,108261920368361473,143846625,n,,,,,
4766,108403019661586432,160354941,y,denial,other,n,bully,none
4767,105587553503166464,285200951,n,,,,,
4768,106765556316782592,352454641,y,accusation,other,n,accuser,none
4769,108781669133197312,309648782,n,,,,,
4770,109047784560279552,145325090,n,,,,,
4771,100260418278264833,27581293,y,accusation,other,n,accuser,none
4772,101033751643041792,189562138,n,,,,,
4773,102923223292854273,49411174,n,,,,,
4774,107601112886018048,37309952,n,,,,,
4775,108496589068316672,140376470,n,,,,,
4776,108595818642157568,53394442,n,,,,,
4777,108752855762087936,41036901,n,,,,,
4778,103854438866886656,232848601,n,,,,,
4779,105040996844310529,251324135,n,,,,,
4780,106369486403276800,326897190,y,accusation,other,y,accuser,none
4781,107277233265184768,235822809,n,,,,,
4782,107980511850401793,329907093,y,self-disclosure,cyberbullying,n,defender,none
4783,101413082139590656,54394079,n,,,,,
4784,102453101465833472,245345058,y,report,other,n,reporter,none
4785,105773215695114241,82916100,n,,,,,
4786,106207630439104512,230929177,n,,,,,
4787,108170947558772736,269075566,n,,,,,
4788,101577680041938944,24726995,y,report,other,n,reporter,none
