,Tweet ID, User ID, Bullying_Traces?, Type, Form, Teasing?, Author_Role, Emotion,Text
2177,105619401952333824,278522865,n,,,,,,
2178,101995723670831104,242311235,y,report,other,n,reporter,none,"""Rebecca Black bullied out of school""

Well, that's my faith in humanity restored."
2179,102112583921844225,26651671,n,,,,,,Bully is a good movie. A f*cked up movie but still a good movie. Kinda hard to recommend to people. A lil too graphic for some I think.
2180,103477088132149248,283454410,y,self-disclosure,other,n,bully,none,Im 21 and i bully people! Niceee.
2181,105001832992079873,171785324,n,,,,,,
2182,105676049395875840,155586360,n,,,,,,
2183,106225113166385153,134751539,n,,,,,,"@naafly2425 haha, ntar mlh wookie'a yg di bully. Jiaaah, jgn dimasak! Ntar telor'a ga unyu lg (?)"
2184,106491777040654336,352695955,n,,,,,,Wallabies will attempt to bully All Blacks: This could be good. The Wallabies by all reports have been smashing ... http://t.co/IekxxIV
2185,108911585858301952,112832453,y,report,other,n,reporter,none,"""@PRETTYRed_Lips: Bina is being so nice to Jay ! @MRS_MW_BANDS"" awe that's a first lol maybe she's only a bully when I'm around !"
2186,109037735225995264,44995503,y,denial,other,n,bully,none,@MissAdriJay lool i never bully u
2187,105622716379443201,217742834,n,,,,,,
2188,106831998676512768,49797134,n,,,,,,BULLYING É O NOME DISSO
2189,106918962129928192,222230461,n,,,,,,bully ray of impact wrestling worst style ever
2190,107703435943616512,88218860,y,self-disclosure,other,n,victim,none,@HewettNTS don't tell you cause u bully me yesterday.
2191,102026239820316672,237770939,n,,,,,,"Digitando nossa peça de espanhol.. sobre bullying, conscientizar o pessoal.."
2192,102760275157073921,198212413,y,accusation,other,n,accuser,none,
2193,103938172588789761,211486254,y,report,other,n,reporter,none,
2194,105906446163656704,97234677,n,,,,,,@Jasminenxy they still got bully lucky ?
2195,106069296505032705,135043628,n,,,,,,I luv listening to reggae when it rains ( brings the sunshine out of me ) bed room bully
2196,106276431964811264,237706080,n,,,,,,Workplace becomes new schoolyard for bullies: Bullying can be just as big a problem for adults in the workplace... http://t.co/cL5Rc8N
2197,102702735782195200,188366867,y,accusation,other,n,accuser,sadness,
2198,102733446283145216,20466898,y,self-disclosure,other,n,victim,anger,Anyone know where to get legal advice on private university accommodation landlords? I'm sick of being bullied by a lying moron #anger
2199,102877929872175105,63520229,n,,,,,,
2200,104197190620160001,145251899,n,,,,,,
2201,105404680997314562,116914702,n,,,,,,
2202,105418608510906368,193425598,n,,,,,,"To sofrendo Bullying... só pq sou Universitário, ainda mais de ADM, não posso trabalhar em supermercado em função ""abaixo"" do esperado???"
2203,101846204043886592,285930164,n,,,,,,
2204,104353664478617601,79872610,n,,,,,,@Ricky_RoZaizeph no. If they were capable they would be doing it. Stopping the run doesn't take much. They are too small. Getting bullied
2205,105772869757321216,143525584,n,,,,,,@RockstarGames WHERES BULLY 2 ???? AND RDR FOR PC ???? U DONT WANT MY MONEY ROCKSTAR ???
2206,109033942186856448,97717608,y,accusation,other,n,accuser,none,@_Effortlessly you weren't mean my ass you were a bully lol
2207,101426046787788800,54238511,n,,,,,,@eaecampos moda agora é sofrer bullying
2208,103260519498137600,34615914,y,report,physical,n,reporter,none,“@ky_williams14: So I picked laylah up from daycare and they say she's becoming a little bullying?? #notmybaby lol” she did hit Bella lmao!
2209,106680805329350656,42381453,n,,,,,,"@robmanuel 'In light of the situation in Libya, tell us about a time you gave a bullying person such as a despotic boss their comeuppance'"
2210,107354395385135104,61686915,n,,,,,,Hari sabtu jadwalnya nge-bully fans bola (?.???)
2211,107748180023721984,38348667,n,,,,,,
2212,108559427048706048,189862611,n,,,,,,A LUA SOFREU BULLYING? EU NÃO SABIA! MAIS UM MOTIVO PRA COMPRAR A YESTEEN
2213,100386930864308224,118610386,n,,,,,,@AnotherRebel_ estoy acostumbrado al bulling!! Pero no pense que me seguiria al twitter -sarcasmo- xd
2214,101776174384025600,289414356,n,,,,,,"""Você é feia e gorda"" - na frente do praticante de bullying: Longe do praticante de bullying,em casa:... http://tumblr.com/xjq41fsf5r"
2215,104373252113178624,123746419,y,report,other,n,reporter,none,Jeiza know she be getting bullied in school #BeyondScaredStraight
2216,106825259285610496,58844432,n,,,,,,@karolinecg La vem vc fazendo bullying comigo :( Vc abusa de mim só pq gosto de vc mimimi
2217,108576192747155456,54331374,n,,,,,,"I hate getting home and not seeing my earth !! :( 
Got no one to bully.. hit ..crack on.. or laugh at ? @carolinep812"
2218,101328422323757056,120114601,n,,,,,,"Canciones, afiches y cuentos: escolares plantearon cómo combatir el bullying http://t.co/8C6t7kT vía @comunidadpucv"
2219,103304766930681856,78650144,n,,,,,,"Atenção nação TRICOLOR vamos parar de zoar os outros torcedores pois agora é crime! 
Sacanear Vitoria é Bullying;"
2220,106584769562804226,358534167,n,,,,,,Interesting assembly today they went from talking about bullying to the earthquake in japan
2221,107208968664915969,38981233,n,,,,,,ATTN ladies! If your agent is bullying you stand up 4 urself! They make money off you not the other way around! Were gonna shake things up!
2222,107248722550865920,35798217,n,,,,,,"@mari_fbatista ele chama barney, jura? risos eternos eaueau sem bullying, é claro"
2223,108376999936016385,58645689,n,,,,,,http://t.co/F7FPbkD TO RINDO DO BULLYING NO CARECA ASUHUASHUASHUASHUS
2224,107889640257753088,65103214,n,,,,,,
2225,109056194575990784,110309026,n,,,,,,Give your kids the gift of knowledge – share a book about bullying and how to be a friend. http://t.co/v43vInw
2226,104744726648987648,148514747,n,,,,,,"http://t.co/F7w7deJ venham, aceito bullying tbm"
2227,106480822353276928,166046097,y,self-disclosure,other,n,victim,none,I keep getting bullied which im prettyn sure im gonna end it
2228,100693144668082176,69635835,n,,,,,,
2229,108614671342387200,198849081,n,,,,,,@DuduRibatski já está se tornando maldade comigo isso ): bullying. AUSHUAHSAUSH
2230,102257712435441666,318607866,n,,,,,,
2231,103514022103625728,30841475,n,,,,,,Tuesday headlines: Adam Sandler denies report he dined and dashed Huge jump in reported bullying in Nashua schoo... http://t.co/dTDfqzF
2232,104559354014998530,198506805,n,,,,,,lmaoooo bullying hae xD
2233,106045885997260800,53843337,y,report,other,n,reporter,none,"@Jillzarin wow...kelly is such a bully on the reunion...and b4 through the show! Strange how she keeps calling Alex ""weird"" and SHE is!!!!"
2234,107988606873911296,292979192,y,accusation,other,n,accuser,anger,
2235,101508592385003520,57571917,n,,,,,,"@bullysteria Te amo bully, fuiste el unico en #Debatemesta que dio argumentos buenos."
2236,101691303213010944,310385006,y,denial,other,n,bully,none,And callin me a bully...if the hoes aint scared I cant be a bully #getyoballsup
2237,101885598972919808,160672448,n,,,,,,"Chau, duerman y no hagan bulling, es sinónimo de que usted no se educo bien #twitteroff"
2238,105043129056509953,100020971,n,,,,,,"Pareço legal, mas pratiquei bulling com o pessoal do SESI de Linhares."
2239,106411261457215488,102246555,y,self-disclosure,other,n,defender,none,
2240,106492733417459714,66417048,n,,,,,,
2241,108252109102776320,103208207,n,,,,,,Udah ya bully-annya :( ga kuat nihh (???)
2242,108705062284562432,348851171,y,report,other,n,reporter,sadness,@Sommer_Ray is a bully(:
2243,101531047174483968,168462631,n,,,,,,@TheaAnneHolden Hahahaha Bedroom G! I'm a Bedroom Bully! Lmao
2244,102873615975976960,245097679,y,denial,other,y,bully,none,"@North_SEW I'm not a bully , lol I'm always nice :*"
2245,106496604902653952,330523876,y,accusation,other,n,accuser,anger,"@SiriuslyAmazin7 YOU ARROGANT, BULLYING TOERAG. Sealed. Married we shall be for sure now."
2246,106840309379510272,170446954,n,,,,,,HAHA hoje um muleke da minha sala que sofre bullying  foi suspensooo  coitadoo =(
2247,101344655446249472,74957004,n,,,,,,"insyaallah selepas ramadhan, gak bkal bully orang lgi terutama jetta zong"
2248,103174106945552385,95615212,n,,,,,,"@_nahbatista um mlk levou na escola, vai sofrer bullying pro resto da vida!"
2249,104331352169656321,241576589,n,,,,,,
2250,105766005309050880,257037892,n,,,,,,frio é bullying contra os solteiros ! )))):
2251,107578385466793984,38995321,y,accusation,other,n,accuser,none,
2252,107605048967692288,343563032,n,,,,,,Não é bullying se eu jogar um tijolo na sua cara e fingir que estava brincando de pedreiro. né?
2253,103297043610611713,118832402,n,,,,,,@sebastiansancy @leohytwitteo qué pena que mañana tienen clases AJAJA : sin bullying no hay amistad
2254,105730510390706176,63587436,n,,,,,,
2255,106149047538167809,270641812,n,,,,,,Não é bullying se eu te quebrar inteira e dizer que estava brincando de jogos mortais. http://t.co/pVWZwo4
2256,106963892323880960,76588508,n,,,,,,
2257,108227946292051968,41498217,n,,,,,,"@adlalita @luckyivon pdahal dia cocok bgt klo di glee, jd anak cupu2 gitu haha di bully."
2258,108712293692477440,334857873,n,,,,,,
2259,100375291855241217,238744640,n,,,,,,"Dou um empurrão em uma pessoa, isso se chama : - › EU : empurrão. › › › › SOCIEDADE : bullying ! http://tumblr.com/xlm3ymorl7"
2260,101731721678041088,40302740,y,accusation,other,n,accuser,none,
2261,104306324006912000,75684231,n,,,,,,@mayki15 @fefamt só toma cuidado com o bullying viu! UHASUOIHSUISAAHSIUOHSA
2262,106520363042734081,214897678,n,,,,,,estou sofrendo bulling :/
2263,101870763015028736,282752066,y,report,other,n,reporter,none,@GACMJFanForevaa omg now she I'd tweeting zak saying her night isnt going good because of people cyber bullying her omg does she get it?
2264,104255225166176257,187261109,n,,,,,,"nas camadas do eletrons a @karinapavan é a menor, camada K-2 KKKKK, coitada ela sofre bullying no cursinho KKKK'"
2265,104727915933077504,86870650,n,,,,,,Aplicar el bulling vial esta mal? (Echar lámina)
2266,105826834381406208,105741392,n,,,,,,@ccl_haejin kalian juga bully bully mereka ~ gossip mulu wkwk aku nih yg selalu di bully eunhyuk ~.~
2267,106471175143690241,239234815,y,self-disclosure,other,y,victim,none,my bully ....... @Wavy_Jackson -.-
2268,106512720110682113,252741291,n,,,,,,Não é bullying se eu te quebrar inteiro e dizer que estava brincando de jogos mortais.
2269,103057384024457216,27419044,n,,,,,,Bullying isn't cool. 'Nuff said. #canofbullies
2270,106036417339199489,360054197,n,,,,,,
2271,107910473755795456,267021306,n,,,,,,@OMBBieberFever1 @justinbieber Thank you for supporting Casey Heynis in his quest to #StopBullying and for your stand against #bullying (:
2272,101412752286953473,151571791,y,self-disclosure,other,y,victim,none,#100FactsAboutMe 34. Finding Out Some Celebs Was Bullied When They Was Younger Makes Me Feel Like I Wasnt The Only One x
2273,101560597614821376,305685475,n,,,,,,
2274,103493655200931841,142445293,n,,,,,,"hoje fomos no  Fórum pra uma palestra de bullying .Eu descobri que sofro disso com a @its_JoiiceG , @RAAWn_Pp e o @FabinF_ todo dia . KKKK"
2275,104273815755964416,132271805,y,self-disclosure,other,n,victim,none,
2276,104333426651439104,309376140,n,,,,,,
2277,100215356244762625,248191719,n,,,,,,"Photoset: › “…he’s sensitive, people bully him, too, and he feels lonely and hasn’t got anybody to talk to,... http://tumblr.com/xm23y8m41m"
2278,101404224218337280,68272349,n,,,,,,
2279,103490457014775808,299712003,n,,,,,,"Voltei de férias, galera! Você acha que o ""trote"" nas faculdades e universidades pode ser considerado um tipo de bullying?"
2280,103975683457425408,143728299,n,,,,,,This the first time I seen the bully win money
2281,104690484416483328,53784642,n,,,,,,"@luuizapierami vc fazendo bullying com a professora, veio a pata no lugar da baleia UHAIUHAIUHAIUHAIUA"
2282,105734781270114304,267921795,n,,,,,,estou sofrendo bullying na escola por @luuana_silvaa kkkkk
2283,106154470068584448,230348971,n,,,,,,É PRA RIR OU PRA CHORAR??????? - Galinha incapaz de ter penas sofre bullying das companheiras em fazenda na China http://t.co/sDr6Je1
2284,108587851859509248,284539663,y,accusation,other,n,accuser,none,@LoveBettyLou BULLY!!!!
2285,101950962226302976,134967348,n,,,,,,@ahpilot I feel a bit over overwhelm with the military community response on here despite I've no connection.I glad no one with bully me now
2286,105028193194479616,294362870,n,,,,,,
2287,106034365565370368,42655327,n,,,,,,
2288,108792411597189120,269710482,n,,,,,,do children bully more than grow-ups ? ... your opinion please ... :)
2289,100998785618022400,75920857,n,,,,,,Da unfollow e bullying.
2290,106532234630148097,24235255,n,,,,,,
2291,105304534053683200,13265132,n,,,,,,Mobile County trying to curb bullying in schools: Officials in Mobile County are launching a new initiative to t... http://t.co/TbkcV1M
2292,106906865165811713,141362407,y,accusation,other,n,accuser,anger,GTFOH Jeff..u being a bully..!
2293,108229453339049985,105633824,n,,,,,,"só eu nao estou no pottermore ainda, bullying"
2294,100318756106010624,168846975,n,,,,,,
2295,105761318811873281,36207009,n,,,,,,Being a Bully Dont Make You Cool
2296,105955711367921664,213172362,y,report,other,n,reporter,none,maria is a flipping bully.
2297,108651677627850752,78870124,n,,,,,,@desdemoor nice piece des. See earlier tweet from @Bull_Highgate - beer tapping night next tues 6th! Be great to c u there! Spread the word!
2298,108699625116012545,258019359,n,,,,,,@MauAlvaS mau samy es la mayor muestra de bulling hahaha
2299,101307519313514496,327725278,n,,,,,,"#Enquete ~~&gt; O que Bia pode fazer contra o bullying?
Só sair acompanhada |Levar Lupi para falar com as meninas|Desistir de namorar com Raul"
2300,102991259718795264,255751144,y,self-disclosure,other,n,victim,none,@No_kamryn oh that sounds worse than my bully.... jus cuz mines a girl
2301,103930730085761024,312662200,y,denial,other,n,bully,none,"@pamhewett01 @migdurbeville &gt; some of us even got personally accused of ""bullying"" - still laugh about it when i recall the story to others"
2302,104282571562680320,307090359,n,,,,,,@carolcoscarelli olha o bullying
2303,105751264301813760,322176159,n,,,,,,Frio é bullying contra solteiros.
2304,108301635394084864,322151670,n,,,,,,@holllow há um carinha enchendo meu saco. É bullying ou burrice? Rs
2305,101007836049448960,108081580,n,,,,,,
2306,106527962463084545,356575417,n,,,,,,"holy shit, i'd rather commit suicide than get bullied by @Laurennicoolee...."
2307,107111185836548096,129970477,y,report,other,n,reporter,none,"I've seen people support/make ""Against Bully"" sites yet they harass people. ..way to support the cause."
2308,101314889829715968,309552321,n,,,,,,
2309,103534401081716736,271220245,y,report,other,n,reporter,none,Now I realize why Roger was such a bully--it's bc he's a ginge! #Doug #90snick
2310,103932434323734528,50851686,y,accusation,other,n,accuser,none,@Kush_Tev Ctfuu ' You the bully !
2311,104827526639132672,226999994,y,report,other,n,reporter,none,
2312,106323697702412288,247172393,n,,,,,,@AnifaNifay justin malah lebih parah dri itu dia sering di bully. ya aku ngerti aku jg fans keduanya itu haters salah
2313,106925537389322240,230955731,n,,,,,,
2314,104631451605143552,345646185,y,report,other,n,reporter,none,
2315,107253142743302144,27369422,n,,,,,,"Is it irony that Sam is short as a child the bully calls him ""midget"" and now he's overly tall lol #Supernatural"
2316,107750616473931776,29362357,n,,,,,,@alfananaboe Tindakan mem-bully sah?
2317,108770386325409792,183808185,n,,,,,,Bedroom bully with the penis - kooooookkkeeeee .
2318,109087845460877312,110764549,n,,,,,,The September International Bully Prevention Magazine is only 7 days away? Have you subscribed? It's free! http://t.co/TMR59Uh
2319,104193402215735298,46060993,n,,,,,,
2320,106633957965168640,331910280,n,,,,,,
2321,106885321471438849,184874151,n,,,,,,Frio é bullying contra os solteiros. http://t.co/QBsCPkE
2322,101452400782614528,49808287,n,,,,,,@LalyPassos tipo uma apresentação falando sobre o #Bullying .. Vai ser eu e a #Mayanne apresentar ;). Dois jornalistas . :P
2323,104315431854157824,201942278,n,,,,,,"Bulling é foda tava vendo na tv a menina tomo um pal poorqe não quis fazer a lição da forgada que bateu nela,lasco com a cara dela."
2324,105959097307897856,172915645,n,,,,,,DPE DEBATE PRÁTICA DE BULLING NAS ESCOLAS http://t.co/tkuMQXB
2325,103085351509307392,30072274,y,self-disclosure,other,n,victim,none,How come i'm always the targeted and bullied one?
2326,103317569083150337,266726098,y,accusation,cyberbullying,n,accuser,none,@ariellemimi sorry i didnt know you were a cyber bully.
2327,103608546490462208,188953421,n,,,,,,Professor de ed.fisica é tão folgado perdeu meu atestado e não quer assumir e ainda mandou eu procurar .. eu sofro bulling mesmo
2328,107494793495576576,190736062,n,,,,,,
2329,100273034425933825,104983129,n,,,,,,
2330,100614624596066305,346013244,y,denial,other,y,bully,none,@moveonsaw ahahaa :D I don't bully him deep in my heart the bullying means I love him :D
2331,102033647376408576,42348748,n,,,,,,
2332,104587935147491328,152410481,y,denial,other,n,bully,none,
2333,105172304467738624,17931189,n,,,,,,"@asuka_muraki haha ¡No te achores, a mí me gusta“Caesar”! XD ¡Esa parte es #epic! Y cuando le da la lección al que le hace #bullying XD #WIN"
2334,105934223352930304,24381369,y,accusation,other,y,accuser,none,@chunniehsin karma for bullying @yingjiaaazxcxz hahahhhaha
2335,108227331344183296,81698718,n,,,,,,
2336,109059248192897024,97454165,n,,,,,,
2337,100119765711990786,138792988,n,,,,,,I liked a @YouTube video from @chemer2010 http://youtu.be/7wp2EnWw-7o?a Joe&Teddy bullied by MrTARDISReviews (A reply to
2338,102941288055308288,123380830,n,,,,,,I'ma have my bookbag. I hope Queen Kristine doesn't come & bully me. =/
2339,104240822333087744,239475534,n,,,,,,"""Seu merda"" - ""Isso é bullying"" - ""Só se for com a merda"". http://t.co/D8YXBxc"
2340,104354868155793408,200302026,n,,,,,,
2341,107536424554860544,79216568,y,self-disclosure,other,n,defender,none,
2342,108903138374852608,301199918,n,,,,,,
2343,103069419642691584,200256406,y,accusation,other,y,accuser,none,Haaaaaaappy Birthdaaaaaaay bully @MackinxStackin :) !
2344,103460139243286528,191144169,n,,,,,,"@Flavio_Gikovate Olá, Gikovate, tudo bem? Gostaria de saber como diferenciar o ""bullying"" de brincadeiras feitas entre colegas na escola."
2345,105839496972607489,30968309,y,self-disclosure,other,n,victim,none,"(Once I was bullied. Once I wanted to die. Once I learned how to make it through. I'm Nicole, a http://t.co/2IwoLHU via @bieberisakeeper"
2346,105862158092476416,274704300,y,self-disclosure,other,n,bully,none,
2347,106560283304132608,155936029,n,,,,,,"@pazferanda por q me haces bulling, viste q me pone sensible el estar soltero :B"
2348,108106793384808450,159899445,n,,,,,,Big Oil bullying Nebraska. We wll cross your Aquifer.Facts on the aquifer: http://t.co/38YngfP via @sciam
2349,108191200913264640,178065522,n,,,,,,
2350,108583891849322496,219535959,y,accusation,other,n,accuser,none,@isimply_jdgaf bully
2351,108910116232888320,363647962,n,,,,,,"@jessiejofficial i love your song who's laughing now! and video, it's freak i &lt;3 it!!! (those pink bully girls should feel like piss faces)"
2352,108913650181480448,262260536,n,,,,,,
2353,105500301951381505,33536373,n,,,,,,I liked a @YouTube videofrom @Sacanas_ http://t.co/0BoGLH9 Jon Jones Kid - Bullying fail-Gordinho espa
2354,109043041301565440,241699693,n,,,,,,
2355,101877843029524480,334438081,y,self-disclosure,other,n,victim,none,@bellathorne143 I was bullied and still am today that doesn't stop me and I hate it when other kids get bullied I started to stop it!!
2356,104955699850780672,150826073,n,,,,,,@Bi_Pol_Ar ah!!....so sum1 can bully yu
2357,100973014962798592,195320677,y,accusation,other,n,accuser,anger,@KMaddock_ @MrPeterAndre Erm no they haven't :L Pete has alot of loyal fans who r on his side! u bully #lowlife
2358,101422703826833408,70204629,n,,,,,,Se o bullying fosse só na escola tava bom né fia
2359,103486661652004864,67453973,n,,,,,,Nut allergy children are bullied for being 'different'.  #gifted #homeschool #bullying #parenting http://t.co/uKEgheh
2360,105783414975762432,220396072,n,,,,,,Não é bullying se eu jogar um tijolo na sua cara e fingir que estava brincando de pedreiro.
2361,106883182678388736,91688798,n,,,,,,Bullying Victims Can Fight Back With Help From Brazilian Jiu-Jitsu Royaltyhttp://bit.ly/nLxMs7
2362,108894150925090816,354320573,n,,,,,,Bully Tools reviews http://t.co/KlvhfE7
