,Tweet ID, User ID, Bullying_Traces?, Type, Form, Teasing?, Author_Role, Emotion
1532,100269460027478016,174389599,n,,,,,
1533,101369451701747712,191199208,n,,,,,
1534,104241353621377026,136726463,n,,,,,
1535,107615527404441600,20593190,n,,,,,
1536,105378285676019712,298965255,y,self-disclosure,cyberbullying,n,bully,none
1537,106462338651131904,294163824,y,self-disclosure,other,y,victim,none
1538,108159040068141056,329744044,y,self-disclosure,other,y,victim,none
1539,108989146441322496,200998708,n,,,,,
1540,101763795063537664,36995471,n,,,,,
1541,102498426712895488,16562933,n,,,,,
1542,105354568552038400,274750440,n,,,,,
1543,106689928775204865,328308310,y,report,other,n,reporter,none
1544,101416473783840769,34749866,y,self-disclosure,other,n,victim,none
1545,103144006061539329,88663957,n,,,,,
1546,103426573360836608,33798558,n,,,,,
1547,103943512516608001,103982951,n,,,,,
1548,109068394862616576,131208117,n,,,,,
1549,106869802148179968,112007005,n,,,,,
1550,100386608813047808,144042162,n,,,,,
1551,101380328328933376,242107454,n,,,,,
1552,108025123784769537,283565564,y,report,other,n,reporter,none
1553,108334694529122304,81366171,n,,,,,
1554,109068227686051840,258106290,n,,,,,
1555,104228456711208961,81930646,n,,,,,
1556,106176899285389313,168851575,n,,,,,
1557,108964372403077120,112875891,n,,,,,
1558,100641329842884609,207665477,n,,,,,
1559,105228728904318976,268528143,n,,,,,
1560,106687829253427201,333884559,n,,,,,
1561,109064251284533248,358338180,n,,,,,
1562,101468072405241856,311676201,n,,,,,
1563,102142103747964928,338830009,n,,,,,
1564,106834511123324928,108954526,n,,,,,
1565,102340674116001792,75077357,n,,,,,
1566,102907536474259458,300255709,y,self-disclosure,other,y,bully,none
1567,104275363860975616,172846651,y,self-disclosure,other,n,defender,none
1568,105742867481362432,328890480,y,self-disclosure,other,n,victim,none
1569,107392365089660929,279836576,n,,,,,
1570,108678643043147776,71343944,y,self-disclosure,cyberbullying,n,victim,none
1571,101662239802654721,85051703,n,,,,,
1572,102065107072319489,348279936,n,,,,,
1573,105371945578663936,24914897,y,report,other,n,reporter,none
1574,108168864499642368,35911903,n,,,,,
1575,101661639673257984,271241518,n,,,,,
1576,101736990483038209,15506828,y,report,other,n,reporter,none
1577,101812765911556097,80096736,n,,,,,
1578,103098735277522944,304680386,n,,,,,
1579,103246972865097728,26885113,y,report,other,n,reporter,none
1580,103316337501278208,329406891,y,report,other,n,reporter,none
1581,106815502101381121,123522031,n,,,,,
1582,108932215504769024,186835477,y,self-disclosure,other,n,bully,none
1583,104290670839209984,195278976,n,,,,,
1584,106639496086433793,61698247,y,accusation,other,n,accuser,none
1585,108321760822304768,328914533,y,report,other,n,reporter,none
1586,101650597543018496,149378199,n,,,,,
1587,102276232586067968,116741207,n,,,,,
1588,107572658647990272,21425045,n,,,,,
1589,108900698422382592,26406568,y,report,other,n,reporter,none
1590,103313716610732033,74382954,n,,,,,
1591,106373230092230657,311465789,n,,,,,
1592,101032049669980160,55255257,n,,,,,
1593,105031903744245760,244618719,n,,,,,
1594,105297742284333056,67629693,n,,,,,
1595,107665083278163969,264907482,y,report,other,n,reporter,none
1596,101404127342501890,146833137,n,,,,,
1597,104315699144568832,354681337,y,report,other,n,reporter,none
1598,105299322157006848,62154207,y,report,other,n,reporter,none
1599,106557851929026561,169334267,n,,,,,
1600,107258336080166913,17516231,n,,,,,
1601,100136931568009216,109308508,n,,,,,
1602,103022149308121088,183457632,y,report,other,n,reporter,none
1603,101503393595523072,243973877,n,,,,,
1604,104359035372978176,151568188,n,,,,,
1605,105290155484659712,299158772,n,,,,,
1606,105474946658091008,233807306,n,,,,,
1607,102995349924360192,255611135,n,,,,,
1608,106016447364464640,299148105,y,report,other,n,reporter,none
1609,106139116806221824,195830678,n,,,,,
1610,106548530063212544,106819519,y,self-disclosure,other,y,victim,none
1611,107082073260560385,52553183,n,,,,,
1612,107751615536181248,351157359,y,report,other,n,reporter,none
1613,100585881798320128,267324056,n,,,,,
1614,102418047993774081,266962382,y,self-disclosure,other,n,bully,none
1615,104151588226080768,241195085,n,,,,,
1616,106025969302773761,58794125,n,,,,,
1617,108568032451903488,66862900,n,,,,,
1618,104082067318513665,334808616,y,self-disclosure,other,n,victim,none
1619,104702500883529728,115449216,y,report,cyberbullying,n,reporter,none
1620,105828339926835200,235242672,n,,,,,
1621,105779408782110720,290878886,n,,,,,
1622,106819879901995008,38315238,n,,,,,
1623,104958837458612224,37498415,y,self-disclosure,other,n,victim,anger
1624,105802923174400000,238144012,n,,,,,
1625,106148617038999552,17288326,n,,,,,
1626,107952364568326144,76626776,y,report,physical,n,reporter,none
1627,104369938017419265,184223814,n,,,,,
1628,105047549328637953,346126270,y,report,other,n,reporter,none
1629,105442302847238144,338006966,y,self-disclosure,other,n,defender,none
1630,102125204947468288,139244096,n,,,,,
1631,108213684840579072,331215435,n,,,,,
1632,102228922984439808,120307232,n,,,,,
1633,106446404502831104,143271022,y,accusation,other,n,accuser,none
1634,107251479236194305,100756094,y,self-disclosure,other,n,bully,none
1635,100436723741372416,342083395,y,self-disclosure,other,n,victim,none
1636,101767351455842304,108697092,y,self-disclosure,other,n,victim,none
1637,103338184993275905,311372388,n,,,,,
1638,105977319037992960,88540062,y,report,other,n,reporter,none
1639,106477951838720000,316122982,y,accusation,other,n,accuser,none
1640,105175877293309952,32490098,n,,,,,
1641,107048899721695232,232853192,y,report,other,n,reporter,none
1642,107174148144500736,240478863,y,report,other,n,reporter,none
1643,101015852110983168,48734856,n,,,,,
1644,101393050491822080,30122900,y,report,other,n,reporter,none
1645,101498575942451200,64751447,n,,,,,
1646,105014949075632128,118761272,y,self-disclosure,other,y,bully,none
1647,105487773884096512,197311530,n,,,,,
1648,106416643919450112,254008624,y,report,other,n,reporter,none
1649,106496230930137088,56353111,n,,,,,
1650,107543581136392192,207171517,n,,,,,
1651,108806690861883392,75468503,n,,,,,
1652,105805359637217280,218709570,n,,,,,
1653,107482649341337601,80452308,n,,,,,
1654,109118374499467264,240362402,n,,,,,
1655,101329858935791617,207734575,n,,,,,
1656,101370712534695936,266812560,n,,,,,
1657,103247193372246016,84843082,n,,,,,
1658,105901223093350400,117683801,n,,,,,
1659,101360245317713920,313799471,n,,,,,
1660,105274312742805504,203913010,n,,,,,
1661,106146977309396992,277743161,n,,,,,
1662,106860947045486593,317624044,n,,,,,
1663,107092993474969600,342269140,n,,,,,
1664,109014282573844480,209780695,n,,,,,
1665,109020393356001280,278719347,n,,,,,
1666,100383730178326528,43936460,n,,,,,
1667,101325831321829376,352108205,n,,,,,
1668,101689568583090176,217215448,n,,,,,
1669,103435866831204352,54939479,y,self-disclosure,other,n,victim,none
1670,103595962785742848,53787245,n,,,,,
1671,104092681898164224,40410374,n,,,,,
1672,105616635267784704,160592880,y,self-disclosure,other,n,defender,none
1673,107079253476126720,168811642,n,,,,,
1674,108887910459248640,14652060,n,,,,,
1675,100140659188563968,76527358,y,self-disclosure,other,n,victim,none
1676,103280882433003520,348917621,y,self-disclosure,other,n,victim,none
1677,104046090483015682,355162514,n,,,,,
1678,105689676878327808,244173642,n,,,,,
1679,105973942795243520,141017239,n,,,,,
1680,103153025471873025,267574545,y,accusation,other,n,accuser,none
1681,105775872631508992,277063840,n,,,,,
1682,106425164048236544,254698372,y,self-disclosure,other,n,defender,anger
1683,107780603197407232,266884070,n,,,,,
1684,108070629122654208,194442235,n,,,,,
1685,108677628994658304,308116083,n,,,,,
1686,102225493209784321,95238811,y,self-disclosure,other,n,defender,none
1687,106253944644321280,194094363,n,,,,,
1688,106316788660310016,343099921,y,self-disclosure,other,n,victim,none
1689,100376954972282880,46342354,y,denial,other,n,bully,none
1690,101642862038482944,128722052,n,,,,,
1691,103288356842119168,135026973,y,report,other,n,reporter,none
1692,106920792004108289,54398385,y,report,other,n,reporter,none
1693,108295995099578368,279790706,n,,,,,
1694,101790283292876800,251600013,n,,,,,
1695,104598606912299008,219416938,n,,,,,
1696,102586107820118016,195096192,n,,,,,
1697,105741089511710720,79569222,n,,,,,
1698,104836525140885505,322205986,n,,,,,
1699,107418411222573056,69847941,n,,,,,
1700,109071068613980160,192652722,n,,,,,
1701,100605202037612544,72035233,y,self-disclosure,other,n,bully,none
1702,104372637765091328,27109171,n,,,,,
1703,108748446487425025,361112309,n,,,,,
1704,104151290656989184,80549578,n,,,,,
1705,104255018806423552,38372916,n,,,,,
1706,106007689343143936,246421432,n,,,,,
1707,108949570276425729,40078259,n,,,,,
1708,109048565325762561,36306907,n,,,,,
1709,101802733975257089,265654098,n,,,,,
1710,102940695135928320,110100936,n,,,,,
1711,103808828914671616,69223704,n,,,,,
1712,104824768267681792,162414295,y,report,other,n,reporter,none
1713,106152850912055296,84084179,n,,,,,
1714,106243155791323136,192316047,n,,,,,
1715,106839090783199232,337518446,y,report,other,n,reporter,none
1716,107200820474417152,73958033,y,self-disclosure,other,y,victim,none
1717,107619132312256512,332448517,n,,,,,
1718,107667784409939968,26583543,y,accusation,other,n,accuser,none
1719,107738028377772032,307828684,n,,,,,
1720,105460326794924032,150829518,y,denial,physical,n,bully,none
1721,105982680197365760,221953580,y,denial,other,n,bully,none
1722,107495934740529153,77782787,n,,,,,
1723,107858058587275264,43928380,y,accusation,other,n,accuser,none
1724,108997613495386113,251499405,y,self-disclosure,property damage,n,victim,none
1725,103365139167850496,113158450,n,,,,,
1726,100354128789778432,294506471,y,accusation,other,n,accuser,none
1727,103899275594956800,324151250,y,self-disclosure,other,n,victim,none
1728,103991232862228480,139328271,y,report,other,n,reporter,none
1729,109058512746848256,268924987,n,,,,,
1730,102124994200477696,105859129,n,,,,,
1731,103608635132882944,277334912,n,,,,,
1732,104584171271360512,232324607,n,,,,,
1733,105762509067259905,199395856,n,,,,,
1734,108174322551619585,289610387,n,,,,,
1735,108674500169695232,46822887,y,self-disclosure,other,n,defender,none
1736,101825900806541313,36180073,n,,,,,
1737,103813895965257728,20770172,n,,,,,
1738,101702599799095296,313799471,n,,,,,
1739,106591741322342400,282302614,y,self-disclosure,other,n,victim,none
1740,107219177261117440,311641585,n,,,,,
1741,107454079155974145,25505375,n,,,,,
1742,109007219336552448,55086343,n,,,,,
1743,101645751687450626,36336010,n,,,,,
1744,102891309446074368,257675350,n,,,,,
1745,103284675459551232,145263394,n,,,,,
1746,103503544627363840,104748431,n,,,,,
1747,106968414249168896,315630735,n,,,,,
1748,106497249722368000,16677216,n,,,,,
1749,106546005901709313,358547751,y,self-disclosure,other,n,victim,none
1750,106775290084200448,123493208,n,,,,,
1751,107227016914407425,42470028,n,,,,,
1752,107525747626876928,60752415,n,,,,,
1753,101431312698712066,176633247,y,report,other,n,reporter,none
1754,104039335074078720,325631655,y,denial,other,n,bully,none
1755,105068748578357248,68594954,n,,,,,
1756,101312677493743616,27179815,n,,,,,
1757,103307104995115008,102481634,y,self-disclosure,other,n,victim,none
1758,105407664636428288,330096597,n,,,,,
1759,100212800642752512,138538488,y,denial,other,n,bully,none
1760,105824499055861760,327120749,n,,,,,
1761,104214418824503296,57814032,n,,,,,
1762,106033203789307905,252866402,n,,,,,
1763,107621267833761792,188313111,n,,,,,
1764,108433773078646784,301534166,n,,,,,
1765,100227435706064896,198199657,y,report,cyberbullying,n,reporter,sadness
1766,101688539376398336,246043201,y,report,verbal,n,reporter,none
1767,105263290082533376,317313521,n,,,,,
1768,105754410654773248,351630990,y,accusation,other,n,accuser,none
1769,106438847851802625,271478287,y,report,other,n,reporter,sadness
1770,106467630986178560,139268887,n,,,,,
1771,108739492344631296,337864183,n,,,,,
1772,103255803934425088,25036094,n,,,,,
1773,107041526193987585,277408860,n,,,,,
1774,100991099958591489,61857844,y,self-disclosure,other,n,defender,none
1775,102844036460711936,41772903,n,,,,,
1776,102923105940406272,31413035,n,,,,,
1777,103055661943885825,20423226,n,,,,,
1778,104318807757160448,70593255,n,,,,,
1779,105438536144130048,255481454,y,self-disclosure,other,n,victim,none
1780,101703755942203392,70729918,n,,,,,
1781,102535212579295233,51149669,y,self-disclosure,other,n,defender,none
1782,103602526997331968,78106830,y,self-disclosure,other,n,defender,empathy
1783,104617643545341952,138951761,n,,,,,
1784,105740914202394624,90265037,n,,,,,
1785,106849318098567168,329361574,y,self-disclosure,other,n,defender,none
1786,107917138186080256,129930024,n,,,,,
1787,101412348534853632,206279652,n,,,,,
1788,102393061732134912,268058564,n,,,,,
1789,103955714342518785,241284252,y,report,other,n,reporter,none
1790,103992389986811905,170933293,y,self-disclosure,other,y,victim,none
1791,105785603513253888,43860320,n,,,,,
1792,107694435889975296,350606874,y,self-disclosure,other,n,defender,none
1793,108065835502940160,34411121,n,,,,,
1794,108254587772866561,62361749,y,self-disclosure,other,y,bully,none
1795,108960794917613569,303118017,n,,,,,
1796,101490900152233984,79474780,y,self-disclosure,other,n,victim,none
1797,103588627082260481,249809702,n,,,,,
1798,104964495771828225,45586177,n,,,,,
1799,106854838532452352,322142160,y,self-disclosure,other,n,victim,none
1800,107753546677628928,62276510,n,,,,,
1801,108943178241015808,221559674,n,,,,,
1802,104034249782468610,343002723,n,,,,,
1803,105099865310236672,35571990,y,self-disclosure,other,n,victim,none
1804,100687410983211008,350945726,n,,,,,
1805,102935714219560960,313799471,n,,,,,
1806,105684650004987906,154683376,n,,,,,
1807,106907790664151040,71655542,y,report,other,n,reporter,none
1808,108313243331739648,316295528,y,report,other,n,reporter,none
1809,108365294342381568,192786690,y,self-disclosure,other,n,victim,none
1810,100135040637337600,124219190,n,,,,,
1811,101475121373528064,111490696,n,,,,,
1812,105451034708684800,314917986,y,report,other,n,reporter,relief
1813,106181139336663042,247858821,n,,,,,
1814,106880682499907586,49054354,n,,,,,
1815,106885897047375872,218571012,n,,,,,
1816,106915297910468608,300149963,n,,,,,
1817,108953413991145473,72101984,n,,,,,
1818,101318782336770049,243000031,n,,,,,
1819,102933327798996993,349726595,n,,,,,
1820,103366947864981504,141865467,n,,,,,
1821,100245995400597505,228153590,n,,,,,
1822,101415280470802432,343071574,n,,,,,
1823,103416349954539520,45008331,y,report,other,n,reporter,none
1824,107335305186652161,180184294,y,self-disclosure,other,n,victim,none
1825,101817285773230081,261446440,n,,,,,
1826,105411132583444480,345060438,n,,,,,
1827,105791425542758400,51889510,n,,,,,
1828,105815872819564544,62861947,n,,,,,
1829,106074232466845696,325269829,y,accusation,other,y,accuser,none
1830,106913241715847168,303930286,y,report,other,n,reporter,sadness
1831,105465092115660801,37340231,y,self-disclosure,other,n,victim,none
1832,101452908184338432,273684625,y,report,other,n,reporter,none
1833,102848081313280000,225932523,y,report,other,n,reporter,none
1834,108761061410344960,169263138,y,self-disclosure,other,y,victim,none
1835,100995573116715009,330341748,n,,,,,
1836,103349237223391232,159727829,y,accusation,other,n,accuser,none
1837,104673603571826688,243982751,y,self-disclosure,other,y,victim,none
1838,105736915285839872,291703456,n,,,,,
1839,102785416624742400,64747471,n,,,,,
1840,105478760765210625,306537038,y,denial,other,n,bully,none
1841,105729064802861057,323570018,n,,,,,
1842,106125329118146560,266886222,n,,,,,
1843,106478781681762306,7806332,n,,,,,
1844,109076836230758400,120912108,n,,,,,
1845,107475872608563200,225492350,n,,,,,
1846,101890534653689857,104738618,n,,,,,
1847,105742733272039426,351880690,y,self-disclosure,other,y,bully,none
1848,100969618155376642,268838481,y,report,other,n,reporter,anger
1849,101473112524201985,268999021,y,report,other,n,reporter,none
1850,102438864257421312,150672386,n,,,,,
1851,102464700528345089,194246486,y,self-disclosure,other,n,bully,none
1852,105354873205309440,23573258,y,report,other,n,reporter,none
1853,105475623866204160,226004246,n,,,,,
1854,106354086089211904,305126421,n,,,,,
1855,102509915083513856,264434735,n,,,,,
1856,103717779416424448,35984564,n,,,,,
1857,105425026571972608,267851446,n,,,,,
1858,106645983743578113,88163688,y,accusation,other,n,accuser,none
1859,108088520408702976,105296728,n,,,,,
1860,101374393648807936,189512864,y,accusation,other,n,accuser,none
1861,103327164925083649,55866499,n,,,,,
1862,102123672097144833,195933944,n,,,,,
1863,105370447100653569,38263938,n,,,,,
1864,105636128933163008,206418856,n,,,,,
1865,106840408880979968,118452042,n,,,,,
1866,101622794869157888,319984621,n,,,,,
1867,106035327646449666,289077788,n,,,,,
1868,106168634283532288,192253148,n,,,,,
1869,100612097766993920,182902829,n,,,,,
1870,101838788547981312,113178085,y,accusation,other,n,accuser,none
1871,102101169421303808,21298202,y,self-disclosure,cyberbullying,n,victim,none
1872,105138325274378240,266358391,n,,,,,
1873,105294981425664001,226629901,y,denial,other,n,bully,none
1874,105431055087046656,335523178,y,self-disclosure,other,n,bully,none
1875,107083452741988353,193285628,y,self-disclosure,other,n,bully,none
1876,108666273700921345,33627348,y,self-disclosure,other,n,bully,none
1877,102773122394107904,124875202,y,self-disclosure,other,n,victim,none
1878,102989377294184448,232740027,y,self-disclosure,other,n,victim,none
1879,103635631128850434,216941143,y,self-disclosure,other,n,bully,none
1880,108268270909521921,162833754,y,self-disclosure,other,n,victim,none
1881,103711441986666496,266726098,n,,,,,
1882,103712664018108416,127961894,n,,,,,
1883,100284990629224448,58622052,n,,,,,
1884,101340868224630788,168275057,n,,,,,
1885,104287430047318017,321564030,n,,,,,
1886,104396078807400449,282857807,n,,,,,
1887,102403628844859392,26769581,n,,,,,
1888,104038307998076929,101693948,n,,,,,
1889,104935969807007745,293860584,n,,,,,
1890,108990240651354112,313002425,n,,,,,
1891,101321128471052288,47033579,y,accusation,other,n,accuser,none
1892,102018125217804288,207872545,y,self-disclosure,other,n,victim,none
1893,102920407845318656,337582749,n,,,,,
1894,104210531019276288,331497041,y,self-disclosure,other,n,victim,none
1895,105181004343418881,57834914,n,,,,,
1896,101369926866051074,83638120,n,,,,,
1897,103294482761531394,192370628,n,,,,,
1898,103516516028399617,15168816,n,,,,,
1899,107793414845767680,168655671,n,,,,,
1900,108918186648420352,231869886,y,self-disclosure,other,n,defender,empathy
1901,103037736008679424,40678293,y,self-disclosure,cyberbullying,n,victim,none
1902,103103053074407424,25714673,y,report,other,n,reporter,none
1903,103126388042760195,355489743,n,,,,,
1904,105472450707468288,230070100,y,self-disclosure,other,n,victim,none
1905,106140616433467392,64558032,n,,,,,
1906,106373823720456192,267957575,n,,,,,
1907,106696543121326080,221466657,y,self-disclosure,other,n,victim,none
1908,100657557349216258,102777656,y,accusation,other,n,accuser,none
1909,101824337849487362,164409218,n,,,,,
1910,103884714510778369,16708075,y,self-disclosure,other,n,defender,none
1911,105705123648512000,103453568,n,,,,,
1912,108667901455769601,146190584,n,,,,,
1913,100667222938238976,34369938,y,denial,other,n,bully,none
1914,101413934938062849,15791276,n,,,,,
1915,102328768416321536,34717199,n,,,,,
1916,104557603266375681,329033228,y,self-disclosure,other,y,victim,none
1917,106816277749841920,93130997,y,report,other,n,reporter,none
1918,106886716580831232,164701336,n,,,,,
1919,104055091698475008,222599059,n,,,,,
1920,106369782206566400,108935132,n,,,,,
1921,100234655290241025,169334267,n,,,,,
1922,103495097693380608,269496266,n,,,,,
1923,103606083301543936,187390147,n,,,,,
1924,108184913978728448,43886243,n,,,,,
1925,101767559086489600,74543470,y,self-disclosure,other,n,defender,empathy
1926,102363244232056832,147058708,y,accusation,other,y,accuser,none
1927,106144860410613760,101905266,y,self-disclosure,other,n,defender,none
1928,106781735798308866,98166640,n,,,,,
1929,107419875319873536,55530445,n,,,,,
1930,107881800164052992,116060869,n,,,,,
1931,101779327313657857,154341782,n,,,,,
1932,102836366613811200,226436313,y,denial,other,n,bully,none
1933,103253658996707328,305329245,n,,,,,
1934,107038942632755200,167646449,n,,,,,
1935,108295230196944896,71919245,n,,,,,
1936,106938616244224000,328171957,n,,,,,
1937,101541171691663360,307870666,y,self-disclosure,other,n,victim,sadness
1938,104215583809220609,267016823,n,,,,,
1939,106444394105810944,36585496,n,,,,,
1940,106531039689719809,15727723,y,report,other,n,reporter,none
1941,102114460658970624,58877012,n,,,,,
1942,102163459965321216,35550484,n,,,,,
1943,103497565386977281,248427711,n,,,,,
1944,103931142843019264,288034147,n,,,,,
1945,105888394340605952,39971611,n,,,,,
1946,106540754075262977,53221084,n,,,,,
1947,107099895437070336,350263456,y,self-disclosure,cyberbullying,y,bully,none
1948,107562403989958656,131632821,n,,,,,
1949,101400632950407168,332452084,y,self-disclosure,other,n,victim,none
1950,107988913263620096,65740178,n,,,,,
1951,109014837882920960,236442002,n,,,,,
1952,104781293971193857,235851935,y,report,other,n,reporter,none
1953,105864502964256768,27112248,n,,,,,
1954,106052230477643777,17810027,n,,,,,
1955,106916246821408769,330589749,n,,,,,
1956,101459953470013440,106853064,n,,,,,
1957,101506970745438208,58080587,n,,,,,
1958,102109940252016640,116424095,n,,,,,
1959,102233657426706432,333621317,n,,,,,
1960,102292186133045248,25166752,n,,,,,
1961,104653565393514496,26638858,n,,,,,
1962,105726192828686336,167175472,n,,,,,
1963,106129763839647744,280687073,n,,,,,
1964,106844826527481856,160432451,y,self-disclosure,other,n,victim,none
1965,108356703006887936,229339256,n,,,,,
1966,101821940129476608,22704058,n,,,,,
1967,102060304141262850,143267330,n,,,,,
1968,108274022990626816,73798189,n,,,,,
1969,103178383751520256,291987851,n,,,,,
1970,104212425745760257,300835456,n,,,,,
1971,106903380714192896,24529046,n,,,,,
1972,103019179044634625,158256476,y,self-disclosure,cyberbullying,n,bully,none
1973,105023181336752128,30070598,n,,,,,
1974,106375289172525056,132233001,n,,,,,
1975,108651935283941376,81002129,n,,,,,
1976,101751187803611136,223685486,n,,,,,
1977,102891192768933888,101829640,n,,,,,
1978,104072989712187392,116859862,n,,,,,
